,Reference Genom,Node Name,prediction method,mse,rmse
2,bacteria88g_24nodes,225,Univariatn Spline smoothing approximation 1 with degree  3 ,49009.362500340554,221.38058293432275
3,bacteria88g_24nodes,225,Univariatn Spline smoothing approximation 2 with degree  1 ,0.7417215332424062,0.8612325662922915
4,bacteria88g_24nodes,225,Univariatn Spline smoothing approximation 2 with degree  2 ,0.74181865498503,0.8612889497636841
5,bacteria88g_24nodes,225,Univariatn Spline smoothing approximation 2 with degree  3 ,0.741833092973575,0.8612973313400982
0,bacteria88g_24nodes,225,Generell Spline approximation smoothing s1 with degree  1 ,0.7417215332424062,0.8612325662922915
1,bacteria88g_24nodes,225,Generell Spline approximation smoothing s1 with degree  2 ,0.74181865498503,0.8612889497636841
2,bacteria88g_24nodes,225,Generell Spline approximation smoothing s1 with degree  3 ,0.741833092973575,0.8612973313400982
3,bacteria88g_24nodes,225,Generell Spline approximation smoothing s2 with degree  1 ,56222.32128940076,237.11246548716235
4,bacteria88g_24nodes,225,Generell Spline approximation smoothing s2 with degree  2 ,51665.92367342138,227.30139390998326
5,bacteria88g_24nodes,225,Generell Spline approximation smoothing s2 with degree  3 ,49009.362500340554,221.38058293432275
0,bacteria88g_24nodes,226,Polynominal  1,130229.40540163839,360.8731153766354
1,bacteria88g_24nodes,226,Polynominal  2,124332.81030006851,352.60857944761995
2,bacteria88g_24nodes,226,Polynominal  3,124319.92152402565,352.5903026517117
3,bacteria88g_24nodes,226,Polynominal_curve  1,130229.40540163839,360.8731153766354
4,bacteria88g_24nodes,226,Polynominal_curve  2,124332.81030006851,352.60857944761995
5,bacteria88g_24nodes,226,Polynominal_curve  3,124319.92152402565,352.5903026517117
0,bacteria88g_24nodes,226,Log_Polynominal  1,1.330584179875442,1.7064795111062618
1,bacteria88g_24nodes,226,Log_Polynominal  2,1.20767902173261,1.5440310163619362
2,bacteria88g_24nodes,226,Log_Polynominal  3,1.192301307026826,1.5210286166512865
3,bacteria88g_24nodes,226,Log_curve  1,inf,inf
4,bacteria88g_24nodes,226,Log_curve  2,inf,inf
5,bacteria88g_24nodes,226,Log_curve  3,inf,inf
0,bacteria88g_24nodes,226,Smoothing Spline,26565.33544808895,162.98875865558628
0,bacteria88g_24nodes,226,Univariatn Spline smoothing approximation 1 with degree  1 ,130229.40540163839,360.8731153766354
1,bacteria88g_24nodes,226,Univariatn Spline smoothing approximation 1 with degree  2 ,124332.81030006852,352.60857944761995
2,bacteria88g_24nodes,226,Univariatn Spline smoothing approximation 1 with degree  3 ,124319.92152402567,352.59030265171174
3,bacteria88g_24nodes,226,Univariatn Spline smoothing approximation 2 with degree  1 ,14.10797360324948,3.7560582534419615
4,bacteria88g_24nodes,226,Univariatn Spline smoothing approximation 2 with degree  2 ,0.7675078364790253,0.8760752459001597
5,bacteria88g_24nodes,226,Univariatn Spline smoothing approximation 2 with degree  3 ,0.767200534807246,0.8758998429085634
0,bacteria88g_24nodes,226,Generell Spline approximation smoothing s1 with degree  1 ,14.10797360324948,3.7560582534419615
1,bacteria88g_24nodes,226,Generell Spline approximation smoothing s1 with degree  2 ,0.7675078364790253,0.8760752459001597
2,bacteria88g_24nodes,226,Generell Spline approximation smoothing s1 with degree  3 ,0.767200534807246,0.8758998429085634
3,bacteria88g_24nodes,226,Generell Spline approximation smoothing s2 with degree  1 ,130229.40540163839,360.8731153766354
4,bacteria88g_24nodes,226,Generell Spline approximation smoothing s2 with degree  2 ,124332.81030006852,352.60857944761995
5,bacteria88g_24nodes,226,Generell Spline approximation smoothing s2 with degree  3 ,124319.92152402567,352.59030265171174
0,bacteria88g_24nodes,227,Polynominal  1,44794.71454804767,211.6476188102471
1,bacteria88g_24nodes,227,Polynominal  2,44313.85527793308,210.50856343135564
2,bacteria88g_24nodes,227,Polynominal  3,42010.21614318564,204.96393864088785
3,bacteria88g_24nodes,227,Polynominal_curve  1,44794.71454804767,211.6476188102471
4,bacteria88g_24nodes,227,Polynominal_curve  2,44313.85527793308,210.50856343135564
5,bacteria88g_24nodes,227,Polynominal_curve  3,42010.21614318564,204.96393864088785
0,bacteria88g_24nodes,227,Log_Polynominal  1,1.1894508789189286,1.5166795123087125
1,bacteria88g_24nodes,227,Log_Polynominal  2,1.1301589137722854,1.4187801424599478
2,bacteria88g_24nodes,227,Log_Polynominal  3,1.1121107366638523,1.3853808902692317
3,bacteria88g_24nodes,227,Log_curve  1,inf,inf
4,bacteria88g_24nodes,227,Log_curve  2,inf,inf
5,bacteria88g_24nodes,227,Log_curve  3,inf,inf
0,bacteria88g_24nodes,227,Smoothing Spline,3887.675867704883,62.35122988125321
0,bacteria88g_24nodes,227,Univariatn Spline smoothing approximation 1 with degree  1 ,44794.714548047676,211.64761881024714
1,bacteria88g_24nodes,227,Univariatn Spline smoothing approximation 1 with degree  2 ,44313.85527793308,210.50856343135564
2,bacteria88g_24nodes,227,Univariatn Spline smoothing approximation 1 with degree  3 ,42010.21614318566,204.9639386408879
3,bacteria88g_24nodes,227,Univariatn Spline smoothing approximation 2 with degree  1 ,0.7499981677148424,0.8660243459134636
4,bacteria88g_24nodes,227,Univariatn Spline smoothing approximation 2 with degree  2 ,0.7498435774072856,0.8659350884490624
5,bacteria88g_24nodes,227,Univariatn Spline smoothing approximation 2 with degree  3 ,0.7497314727897431,0.8658703556478551
0,bacteria88g_24nodes,227,Generell Spline approximation smoothing s1 with degree  1 ,0.7499981677148424,0.8660243459134636
1,bacteria88g_24nodes,227,Generell Spline approximation smoothing s1 with degree  2 ,0.7498435774072856,0.8659350884490624
2,bacteria88g_24nodes,227,Generell Spline approximation smoothing s1 with degree  3 ,0.7497314727897431,0.8658703556478551
3,bacteria88g_24nodes,227,Generell Spline approximation smoothing s2 with degree  1 ,44794.714548047676,211.64761881024714
4,bacteria88g_24nodes,227,Generell Spline approximation smoothing s2 with degree  2 ,44313.85527793308,210.50856343135564
5,bacteria88g_24nodes,227,Generell Spline approximation smoothing s2 with degree  3 ,42010.21614318566,204.9639386408879
0,bacteria88g_24nodes,228,Polynominal  1,40575.79756960493,201.43435052047337
1,bacteria88g_24nodes,228,Polynominal  2,39807.21468779986,199.5174545943283
2,bacteria88g_24nodes,228,Polynominal  3,38422.52700694291,196.01664982073055
3,bacteria88g_24nodes,228,Polynominal_curve  1,40575.79756960493,201.43435052047337
4,bacteria88g_24nodes,228,Polynominal_curve  2,39807.21468779986,199.5174545943283
5,bacteria88g_24nodes,228,Polynominal_curve  3,38422.52700694291,196.01664982073055
0,bacteria88g_24nodes,228,Log_Polynominal  1,1.2000068946758542,1.5326496149727593
1,bacteria88g_24nodes,228,Log_Polynominal  2,1.1537673804778785,1.459649694275557
2,bacteria88g_24nodes,228,Log_Polynominal  3,1.1410122788688688,1.4379265671905739
3,bacteria88g_24nodes,228,Log_curve  1,inf,inf
4,bacteria88g_24nodes,228,Log_curve  2,inf,inf
5,bacteria88g_24nodes,228,Log_curve  3,inf,inf
0,bacteria88g_24nodes,228,Smoothing Spline,7.841180180497205e-09,8.855043862396846e-05
0,bacteria88g_24nodes,228,Univariatn Spline smoothing approximation 1 with degree  1 ,40575.79756960493,201.43435052047337
1,bacteria88g_24nodes,228,Univariatn Spline smoothing approximation 1 with degree  2 ,39807.21468779988,199.51745459432837
2,bacteria88g_24nodes,228,Univariatn Spline smoothing approximation 1 with degree  3 ,38422.52700694292,196.01664982073058
3,bacteria88g_24nodes,228,Univariatn Spline smoothing approximation 2 with degree  1 ,20.386188224953482,4.515106668170032
4,bacteria88g_24nodes,228,Univariatn Spline smoothing approximation 2 with degree  2 ,0.732201723882955,0.855687865920135
5,bacteria88g_24nodes,228,Univariatn Spline smoothing approximation 2 with degree  3 ,0.7327811024595545,0.856026344489207
0,bacteria88g_24nodes,228,Generell Spline approximation smoothing s1 with degree  1 ,20.386188224953482,4.515106668170032
1,bacteria88g_24nodes,228,Generell Spline approximation smoothing s1 with degree  2 ,0.732201723882955,0.855687865920135
2,bacteria88g_24nodes,228,Generell Spline approximation smoothing s1 with degree  3 ,0.7327811024595545,0.856026344489207
3,bacteria88g_24nodes,228,Generell Spline approximation smoothing s2 with degree  1 ,40575.79756960493,201.43435052047337
4,bacteria88g_24nodes,228,Generell Spline approximation smoothing s2 with degree  2 ,39807.21468779988,199.51745459432837
5,bacteria88g_24nodes,228,Generell Spline approximation smoothing s2 with degree  3 ,38422.52700694292,196.01664982073058
0,bacteria88g_24nodes,239,Polynominal  1,98721.84900494159,314.20033259839425
1,bacteria88g_24nodes,239,Polynominal  2,92483.75968608318,304.11142643130523
2,bacteria88g_24nodes,239,Polynominal  3,86271.3948155269,293.7199258060762
3,bacteria88g_24nodes,239,Polynominal_curve  1,98721.84900494159,314.20033259839425
4,bacteria88g_24nodes,239,Polynominal_curve  2,92483.75968608318,304.11142643130523
5,bacteria88g_24nodes,239,Polynominal_curve  3,86271.3948155269,293.7199258060762
0,bacteria88g_24nodes,239,Log_Polynominal  1,1.2308080580020762,1.5772916647380557
1,bacteria88g_24nodes,239,Log_Polynominal  2,1.21563250859541,1.555640653919091
2,bacteria88g_24nodes,239,Log_Polynominal  3,1.2084107587158577,1.545107022620855
3,bacteria88g_24nodes,239,Log_curve  1,inf,inf
4,bacteria88g_24nodes,239,Log_curve  2,inf,inf
5,bacteria88g_24nodes,239,Log_curve  3,inf,inf
0,bacteria88g_24nodes,239,Smoothing Spline,19839.858079578556,140.85403110872815
0,bacteria88g_24nodes,239,Univariatn Spline smoothing approximation 1 with degree  1 ,98721.8490049416,314.2003325983943
1,bacteria88g_24nodes,239,Univariatn Spline smoothing approximation 1 with degree  2 ,92483.75968608317,304.11142643130523
2,bacteria88g_24nodes,239,Univariatn Spline smoothing approximation 1 with degree  3 ,86271.39481552686,293.7199258060761
3,bacteria88g_24nodes,239,Univariatn Spline smoothing approximation 2 with degree  1 ,0.7499715283713273,0.8660089655259507
4,bacteria88g_24nodes,239,Univariatn Spline smoothing approximation 2 with degree  2 ,0.7499667316510247,0.866006196081197
5,bacteria88g_24nodes,239,Univariatn Spline smoothing approximation 2 with degree  3 ,0.749321797784802,0.8656337549938785
0,bacteria88g_24nodes,239,Generell Spline approximation smoothing s1 with degree  1 ,0.7499715283713273,0.8660089655259507
1,bacteria88g_24nodes,239,Generell Spline approximation smoothing s1 with degree  2 ,0.7499667316510247,0.866006196081197
2,bacteria88g_24nodes,239,Generell Spline approximation smoothing s1 with degree  3 ,0.749321797784802,0.8656337549938785
3,bacteria88g_24nodes,239,Generell Spline approximation smoothing s2 with degree  1 ,98721.8490049416,314.2003325983943
4,bacteria88g_24nodes,239,Generell Spline approximation smoothing s2 with degree  2 ,92483.75968608317,304.11142643130523
5,bacteria88g_24nodes,239,Generell Spline approximation smoothing s2 with degree  3 ,86271.39481552686,293.7199258060761
0,bacteria88g_24nodes,240,Polynominal  1,128881.62603052067,359.00087190774434
1,bacteria88g_24nodes,240,Polynominal  2,127587.17900918415,357.1934755971673
2,bacteria88g_24nodes,240,Polynominal  3,127161.9090747798,356.59768517866155
3,bacteria88g_24nodes,240,Polynominal_curve  1,128881.62603052067,359.00087190774434
4,bacteria88g_24nodes,240,Polynominal_curve  2,127587.17900918412,357.19347559716726
5,bacteria88g_24nodes,240,Polynominal_curve  3,127161.9090747798,356.59768517866155
0,bacteria88g_24nodes,240,Log_Polynominal  1,1.2687194036029819,1.6288279142742417
1,bacteria88g_24nodes,240,Log_Polynominal  2,1.2531794254239705,1.6081138271920354
2,bacteria88g_24nodes,240,Log_Polynominal  3,1.2531189987786253,1.608032211359375
3,bacteria88g_24nodes,240,Log_curve  1,inf,inf
4,bacteria88g_24nodes,240,Log_curve  2,inf,inf
5,bacteria88g_24nodes,240,Log_curve  3,inf,inf
0,bacteria88g_24nodes,240,Smoothing Spline,9.264049973532722e-09,9.624993492742071e-05
0,bacteria88g_24nodes,240,Univariatn Spline smoothing approximation 1 with degree  1 ,128881.62603052065,359.00087190774434
1,bacteria88g_24nodes,240,Univariatn Spline smoothing approximation 1 with degree  2 ,127587.1790091841,357.1934755971672
2,bacteria88g_24nodes,240,Univariatn Spline smoothing approximation 1 with degree  3 ,127161.90907477979,356.5976851786615
3,bacteria88g_24nodes,240,Univariatn Spline smoothing approximation 2 with degree  1 ,0.7171380390648057,0.846840031567241
4,bacteria88g_24nodes,240,Univariatn Spline smoothing approximation 2 with degree  2 ,0.7171591342411615,0.8468524867066055
5,bacteria88g_24nodes,240,Univariatn Spline smoothing approximation 2 with degree  3 ,0.7171157770677273,0.846826887307983
0,bacteria88g_24nodes,240,Generell Spline approximation smoothing s1 with degree  1 ,0.7171380390648057,0.846840031567241
1,bacteria88g_24nodes,240,Generell Spline approximation smoothing s1 with degree  2 ,0.7171591342411615,0.8468524867066055
2,bacteria88g_24nodes,240,Generell Spline approximation smoothing s1 with degree  3 ,0.7171157770677273,0.846826887307983
3,bacteria88g_24nodes,240,Generell Spline approximation smoothing s2 with degree  1 ,128881.62603052065,359.00087190774434
4,bacteria88g_24nodes,240,Generell Spline approximation smoothing s2 with degree  2 ,127587.1790091841,357.1934755971672
5,bacteria88g_24nodes,240,Generell Spline approximation smoothing s2 with degree  3 ,127161.90907477979,356.5976851786615
0,bacteria88g_24nodes,241,Polynominal  1,204388.79137554942,452.09378603952234
1,bacteria88g_24nodes,241,Polynominal  2,202115.42827888834,449.5724950204231
2,bacteria88g_24nodes,241,Polynominal  3,170483.97552504085,412.89705196942356
3,bacteria88g_24nodes,241,Polynominal_curve  1,204388.79137554942,452.09378603952234
4,bacteria88g_24nodes,241,Polynominal_curve  2,202115.42827888834,449.5724950204231
5,bacteria88g_24nodes,241,Polynominal_curve  3,170483.97552504085,412.89705196942356
0,bacteria88g_24nodes,241,Log_Polynominal  1,1.5529520659373535,1.9414668621233264
1,bacteria88g_24nodes,241,Log_Polynominal  2,1.4152381742887332,1.8027617770108855
2,bacteria88g_24nodes,241,Log_Polynominal  3,1.3272670130380975,1.7024902819654393
3,bacteria88g_24nodes,241,Log_curve  1,inf,inf
4,bacteria88g_24nodes,241,Log_curve  2,inf,inf
5,bacteria88g_24nodes,241,Log_curve  3,inf,inf
0,bacteria88g_24nodes,241,Smoothing Spline,20621.50394514626,143.60189394693325
0,bacteria88g_24nodes,241,Univariatn Spline smoothing approximation 1 with degree  1 ,204388.7913755494,452.09378603952234
1,bacteria88g_24nodes,241,Univariatn Spline smoothing approximation 1 with degree  2 ,202115.4282788883,449.57249502042305
2,bacteria88g_24nodes,241,Univariatn Spline smoothing approximation 1 with degree  3 ,170483.9755250408,412.8970519694235
3,bacteria88g_24nodes,241,Univariatn Spline smoothing approximation 2 with degree  1 ,0.779154098997199,0.8826970595834105
4,bacteria88g_24nodes,241,Univariatn Spline smoothing approximation 2 with degree  2 ,0.7792265892732906,0.8827381204373642
5,bacteria88g_24nodes,241,Univariatn Spline smoothing approximation 2 with degree  3 ,0.7791126851084231,0.8826736005502958
0,bacteria88g_24nodes,241,Generell Spline approximation smoothing s1 with degree  1 ,0.779154098997199,0.8826970595834105
1,bacteria88g_24nodes,241,Generell Spline approximation smoothing s1 with degree  2 ,0.7792265892732906,0.8827381204373642
2,bacteria88g_24nodes,241,Generell Spline approximation smoothing s1 with degree  3 ,0.7791126851084231,0.8826736005502958
3,bacteria88g_24nodes,241,Generell Spline approximation smoothing s2 with degree  1 ,204388.7913755494,452.09378603952234
4,bacteria88g_24nodes,241,Generell Spline approximation smoothing s2 with degree  2 ,202115.4282788883,449.57249502042305
5,bacteria88g_24nodes,241,Generell Spline approximation smoothing s2 with degree  3 ,170483.9755250408,412.8970519694235
0,bacteria88g_24nodes,242,Polynominal  1,64531.03313281804,254.02959105745543
1,bacteria88g_24nodes,242,Polynominal  2,59617.87701855133,244.167723130129
2,bacteria88g_24nodes,242,Polynominal  3,58796.45930959306,242.479812169164
3,bacteria88g_24nodes,242,Polynominal_curve  1,64531.03313281804,254.02959105745543
4,bacteria88g_24nodes,242,Polynominal_curve  2,59617.87701855133,244.167723130129
5,bacteria88g_24nodes,242,Polynominal_curve  3,58796.45930959306,242.479812169164
0,bacteria88g_24nodes,242,Log_Polynominal  1,1.27305179640713,1.6345083357657837
1,bacteria88g_24nodes,242,Log_Polynominal  2,1.1919137778023279,1.5204389612975138
2,bacteria88g_24nodes,242,Log_Polynominal  3,1.185341971853538,1.5103607627328257
3,bacteria88g_24nodes,242,Log_curve  1,inf,inf
4,bacteria88g_24nodes,242,Log_curve  2,inf,inf
5,bacteria88g_24nodes,242,Log_curve  3,inf,inf
0,bacteria88g_24nodes,242,Smoothing Spline,13202.31471694713,114.90132600169213
0,bacteria88g_24nodes,242,Univariatn Spline smoothing approximation 1 with degree  1 ,64531.03313281804,254.02959105745543
1,bacteria88g_24nodes,242,Univariatn Spline smoothing approximation 1 with degree  2 ,59617.87701855132,244.16772313012896
2,bacteria88g_24nodes,242,Univariatn Spline smoothing approximation 1 with degree  3 ,58796.459309593054,242.479812169164
3,bacteria88g_24nodes,242,Univariatn Spline smoothing approximation 2 with degree  1 ,0.7763660782791201,0.881116381801587
4,bacteria88g_24nodes,242,Univariatn Spline smoothing approximation 2 with degree  2 ,0.7763709742489067,0.881119160073657
5,bacteria88g_24nodes,242,Univariatn Spline smoothing approximation 2 with degree  3 ,0.77639531010665,0.8811329695946293
0,bacteria88g_24nodes,242,Generell Spline approximation smoothing s1 with degree  1 ,0.7763660782791201,0.881116381801587
1,bacteria88g_24nodes,242,Generell Spline approximation smoothing s1 with degree  2 ,0.7763709742489067,0.881119160073657
2,bacteria88g_24nodes,242,Generell Spline approximation smoothing s1 with degree  3 ,0.77639531010665,0.8811329695946293
3,bacteria88g_24nodes,242,Generell Spline approximation smoothing s2 with degree  1 ,64531.03313281804,254.02959105745543
4,bacteria88g_24nodes,242,Generell Spline approximation smoothing s2 with degree  2 ,59617.87701855132,244.16772313012896
5,bacteria88g_24nodes,242,Generell Spline approximation smoothing s2 with degree  3 ,58796.459309593054,242.479812169164
0,bacteria88g_24nodes,244,Polynominal  1,130891.96015912642,361.78993927295215
1,bacteria88g_24nodes,244,Polynominal  2,130751.83039196391,361.5962256329066
2,bacteria88g_24nodes,244,Polynominal  3,129593.86365134489,359.9914771926481
3,bacteria88g_24nodes,244,Polynominal_curve  1,130891.96015912642,361.78993927295215
4,bacteria88g_24nodes,244,Polynominal_curve  2,130751.83039196391,361.5962256329066
5,bacteria88g_24nodes,244,Polynominal_curve  3,129593.86365134489,359.9914771926481
0,bacteria88g_24nodes,244,Log_Polynominal  1,1.36366930516298,1.7453188067736984
1,bacteria88g_24nodes,244,Log_Polynominal  2,1.3092927876785079,1.680550642042954
2,bacteria88g_24nodes,244,Log_Polynominal  3,1.2993152622704456,1.6681254361024667
3,bacteria88g_24nodes,244,Log_curve  1,inf,inf
4,bacteria88g_24nodes,244,Log_curve  2,inf,inf
5,bacteria88g_24nodes,244,Log_curve  3,inf,inf
0,bacteria88g_24nodes,244,Smoothing Spline,20750.19744950584,144.04928826448898
0,bacteria88g_24nodes,244,Univariatn Spline smoothing approximation 1 with degree  1 ,130891.96015912642,361.78993927295215
1,bacteria88g_24nodes,244,Univariatn Spline smoothing approximation 1 with degree  2 ,130751.83039196391,361.5962256329066
2,bacteria88g_24nodes,244,Univariatn Spline smoothing approximation 1 with degree  3 ,129593.86365134489,359.9914771926481
3,bacteria88g_24nodes,244,Univariatn Spline smoothing approximation 2 with degree  1 ,0.7538591995910243,0.8682506548175039
4,bacteria88g_24nodes,244,Univariatn Spline smoothing approximation 2 with degree  2 ,0.04423164365729989,0.21031320371602893
5,bacteria88g_24nodes,244,Univariatn Spline smoothing approximation 2 with degree  3 ,0.7534294024609568,0.8680031120111015
0,bacteria88g_24nodes,244,Generell Spline approximation smoothing s1 with degree  1 ,0.7538591995910243,0.8682506548175039
1,bacteria88g_24nodes,244,Generell Spline approximation smoothing s1 with degree  2 ,0.04423164365729989,0.21031320371602893
2,bacteria88g_24nodes,244,Generell Spline approximation smoothing s1 with degree  3 ,0.7534294024609568,0.8680031120111015
3,bacteria88g_24nodes,244,Generell Spline approximation smoothing s2 with degree  1 ,130891.96015912642,361.78993927295215
4,bacteria88g_24nodes,244,Generell Spline approximation smoothing s2 with degree  2 ,130751.83039196391,361.5962256329066
5,bacteria88g_24nodes,244,Generell Spline approximation smoothing s2 with degree  3 ,129593.86365134489,359.9914771926481
0,bacteria88g_24nodes,246,Polynominal  1,101962.11211046678,319.31506715228267
1,bacteria88g_24nodes,246,Polynominal  2,83477.95390788486,288.92551619385375
2,bacteria88g_24nodes,246,Polynominal  3,82960.7508092534,288.02907979794924
3,bacteria88g_24nodes,246,Polynominal_curve  1,101962.11211046678,319.31506715228267
4,bacteria88g_24nodes,246,Polynominal_curve  2,83477.95390788486,288.92551619385375
5,bacteria88g_24nodes,246,Polynominal_curve  3,82960.7508092534,288.02907979794924
0,bacteria88g_24nodes,246,Log_Polynominal  1,1.3760192265664954,1.7594006231318275
1,bacteria88g_24nodes,246,Log_Polynominal  2,1.2194926617814332,1.5612087290756635
2,bacteria88g_24nodes,246,Log_Polynominal  3,1.2164929735771608,1.5568855286599972
3,bacteria88g_24nodes,246,Log_curve  1,inf,1.9156208720769238e+297
4,bacteria88g_24nodes,246,Log_curve  2,inf,4.7131692956402103e+278
5,bacteria88g_24nodes,246,Log_curve  3,inf,1.40917719419561e+302
0,bacteria88g_24nodes,246,Smoothing Spline,23382.68328499924,152.91397347855178
0,bacteria88g_24nodes,246,Univariatn Spline smoothing approximation 1 with degree  1 ,101962.11211046681,319.3150671522827
1,bacteria88g_24nodes,246,Univariatn Spline smoothing approximation 1 with degree  2 ,83477.95390788486,288.92551619385375
2,bacteria88g_24nodes,246,Univariatn Spline smoothing approximation 1 with degree  3 ,82960.7508092534,288.02907979794924
3,bacteria88g_24nodes,246,Univariatn Spline smoothing approximation 2 with degree  1 ,0.7501446383471949,0.8661089067474107
4,bacteria88g_24nodes,246,Univariatn Spline smoothing approximation 2 with degree  2 ,0.06925049307786199,0.2631548841991385
5,bacteria88g_24nodes,246,Univariatn Spline smoothing approximation 2 with degree  3 ,0.7499978332049725,0.8660241527838427
0,bacteria88g_24nodes,246,Generell Spline approximation smoothing s1 with degree  1 ,0.7501446383471949,0.8661089067474107
1,bacteria88g_24nodes,246,Generell Spline approximation smoothing s1 with degree  2 ,0.06925049307786199,0.2631548841991385
2,bacteria88g_24nodes,246,Generell Spline approximation smoothing s1 with degree  3 ,0.7499978332049725,0.8660241527838427
3,bacteria88g_24nodes,246,Generell Spline approximation smoothing s2 with degree  1 ,101962.11211046681,319.3150671522827
4,bacteria88g_24nodes,246,Generell Spline approximation smoothing s2 with degree  2 ,83477.95390788486,288.92551619385375
5,bacteria88g_24nodes,246,Generell Spline approximation smoothing s2 with degree  3 ,82960.7508092534,288.02907979794924
0,bacteria88g_24nodes,247,Polynominal  1,48391.18619718282,219.97996771793294
1,bacteria88g_24nodes,247,Polynominal  2,48366.11595675974,219.9229773278812
2,bacteria88g_24nodes,247,Polynominal  3,47746.36695059427,218.5094207364851
3,bacteria88g_24nodes,247,Polynominal_curve  1,48391.18619718282,219.97996771793294
4,bacteria88g_24nodes,247,Polynominal_curve  2,48366.11595675974,219.9229773278812
5,bacteria88g_24nodes,247,Polynominal_curve  3,47746.36695059427,218.5094207364851
0,bacteria88g_24nodes,247,Log_Polynominal  1,1.2026174417348063,1.5365429841786384
1,bacteria88g_24nodes,247,Log_Polynominal  2,1.1515931422733952,1.4560021940613053
2,bacteria88g_24nodes,247,Log_Polynominal  3,1.1493714659111935,1.4522521922239715
3,bacteria88g_24nodes,247,Log_curve  1,inf,4.570257188407869e+297
4,bacteria88g_24nodes,247,Log_curve  2,inf,inf
5,bacteria88g_24nodes,247,Log_curve  3,inf,inf
0,bacteria88g_24nodes,247,Smoothing Spline,10298.211893400448,101.48010589963162
0,bacteria88g_24nodes,247,Univariatn Spline smoothing approximation 1 with degree  1 ,48391.18619718282,219.97996771793294
1,bacteria88g_24nodes,247,Univariatn Spline smoothing approximation 1 with degree  2 ,48366.11595675974,219.9229773278812
2,bacteria88g_24nodes,247,Univariatn Spline smoothing approximation 1 with degree  3 ,47746.36695059426,218.50942073648508
3,bacteria88g_24nodes,247,Univariatn Spline smoothing approximation 2 with degree  1 ,0.7763842327496343,0.8811266837121858
4,bacteria88g_24nodes,247,Univariatn Spline smoothing approximation 2 with degree  2 ,0.7763718009632574,0.8811196292009714
5,bacteria88g_24nodes,247,Univariatn Spline smoothing approximation 2 with degree  3 ,0.7764294300324924,0.8811523307762923
0,bacteria88g_24nodes,247,Generell Spline approximation smoothing s1 with degree  1 ,0.7763842327496343,0.8811266837121858
1,bacteria88g_24nodes,247,Generell Spline approximation smoothing s1 with degree  2 ,0.7763718009632574,0.8811196292009714
2,bacteria88g_24nodes,247,Generell Spline approximation smoothing s1 with degree  3 ,0.7764037165326172,0.8811377398185922
3,bacteria88g_24nodes,247,Generell Spline approximation smoothing s2 with degree  1 ,48391.18619718282,219.97996771793294
4,bacteria88g_24nodes,247,Generell Spline approximation smoothing s2 with degree  2 ,48366.11595675974,219.9229773278812
5,bacteria88g_24nodes,247,Generell Spline approximation smoothing s2 with degree  3 ,47746.36695059426,218.50942073648508
0,bacteria88g_24nodes,248,Polynominal  1,107631.3702538265,328.0722028057642
1,bacteria88g_24nodes,248,Polynominal  2,106859.41938330431,326.89359030624064
2,bacteria88g_24nodes,248,Polynominal  3,99025.42440482785,314.6830538888738
3,bacteria88g_24nodes,248,Polynominal_curve  1,107631.3702538265,328.0722028057642
4,bacteria88g_24nodes,248,Polynominal_curve  2,106859.41938330431,326.89359030624064
5,bacteria88g_24nodes,248,Polynominal_curve  3,99025.42440482785,314.6830538888738
0,bacteria88g_24nodes,248,Log_Polynominal  1,1.251206981339142,1.6054453149649224
1,bacteria88g_24nodes,248,Log_Polynominal  2,1.2382991482059051,1.5877515874957167
2,bacteria88g_24nodes,248,Log_Polynominal  3,1.2364287641154208,1.5851534709154782
3,bacteria88g_24nodes,248,Log_curve  1,inf,inf
4,bacteria88g_24nodes,248,Log_curve  2,inf,inf
5,bacteria88g_24nodes,248,Log_curve  3,inf,inf
0,bacteria88g_24nodes,248,Smoothing Spline,20358.79093206567,142.68423505091818
0,bacteria88g_24nodes,248,Univariatn Spline smoothing approximation 1 with degree  1 ,107631.37025382649,328.0722028057642
1,bacteria88g_24nodes,248,Univariatn Spline smoothing approximation 1 with degree  2 ,106859.41938330431,326.89359030624064
2,bacteria88g_24nodes,248,Univariatn Spline smoothing approximation 1 with degree  3 ,99025.42440482783,314.68305388887376
3,bacteria88g_24nodes,248,Univariatn Spline smoothing approximation 2 with degree  1 ,1.1345939976328678,1.0651732242376672
4,bacteria88g_24nodes,248,Univariatn Spline smoothing approximation 2 with degree  2 ,0.7327456323797906,0.856005626371574
5,bacteria88g_24nodes,248,Univariatn Spline smoothing approximation 2 with degree  3 ,0.7325423158332774,0.8558868592479251
0,bacteria88g_24nodes,248,Generell Spline approximation smoothing s1 with degree  1 ,1.1345939976328678,1.0651732242376672
1,bacteria88g_24nodes,248,Generell Spline approximation smoothing s1 with degree  2 ,0.7327456323797906,0.856005626371574
2,bacteria88g_24nodes,248,Generell Spline approximation smoothing s1 with degree  3 ,0.7325423158332774,0.8558868592479251
3,bacteria88g_24nodes,248,Generell Spline approximation smoothing s2 with degree  1 ,107631.37025382649,328.0722028057642
4,bacteria88g_24nodes,248,Generell Spline approximation smoothing s2 with degree  2 ,106859.41938330431,326.89359030624064
5,bacteria88g_24nodes,248,Generell Spline approximation smoothing s2 with degree  3 ,99025.42440482783,314.68305388887376
