,Reference Genom,Node Name,prediction method,mse,rmse
5,bacteria30g_24nodes,225,Log_curve  3,inf,7.994659084259705e+180
0,bacteria30g_24nodes,225,Smoothing Spline,44368.394223788564,210.63806451776128
0,bacteria30g_24nodes,225,Univariatn Spline smoothing approximation 1 with degree  1 ,127382.37156947152,356.9066706710194
1,bacteria30g_24nodes,225,Univariatn Spline smoothing approximation 1 with degree  2 ,99828.60933066343,315.9566573608846
2,bacteria30g_24nodes,225,Univariatn Spline smoothing approximation 1 with degree  3 ,97339.63506936723,311.9930048404407
3,bacteria30g_24nodes,225,Univariatn Spline smoothing approximation 2 with degree  1 ,0.7811816944736178,0.8838448361978577
4,bacteria30g_24nodes,225,Univariatn Spline smoothing approximation 2 with degree  2 ,0.7817844836753565,0.884185774413588
5,bacteria30g_24nodes,225,Univariatn Spline smoothing approximation 2 with degree  3 ,0.7817619869857323,0.8841730526235982
0,bacteria30g_24nodes,225,Generell Spline approximation smoothing s1 with degree  1 ,0.7811816944736178,0.8838448361978577
1,bacteria30g_24nodes,225,Generell Spline approximation smoothing s1 with degree  2 ,0.7817844836753565,0.884185774413588
2,bacteria30g_24nodes,225,Generell Spline approximation smoothing s1 with degree  3 ,0.7817222017118871,0.8841505537587403
3,bacteria30g_24nodes,225,Generell Spline approximation smoothing s2 with degree  1 ,127382.37156947152,356.9066706710194
4,bacteria30g_24nodes,225,Generell Spline approximation smoothing s2 with degree  2 ,99828.60933066343,315.9566573608846
5,bacteria30g_24nodes,225,Generell Spline approximation smoothing s2 with degree  3 ,97339.63506936723,311.9930048404407
0,bacteria30g_24nodes,226,Polynominal  1,109111.27620851535,330.3199603543742
1,bacteria30g_24nodes,226,Polynominal  2,93872.94068761128,306.3869133752473
2,bacteria30g_24nodes,226,Polynominal  3,68635.05228481487,261.9829236511702
3,bacteria30g_24nodes,226,Polynominal_curve  1,109111.27620851535,330.3199603543742
4,bacteria30g_24nodes,226,Polynominal_curve  2,93872.9406876113,306.38691337524733
5,bacteria30g_24nodes,226,Polynominal_curve  3,68635.05228481487,261.9829236511702
0,bacteria30g_24nodes,226,Log_Polynominal  1,1.8565915939948403,2.195921466534836
1,bacteria30g_24nodes,226,Log_Polynominal  2,1.5962630712347718,1.9815128084996336
2,bacteria30g_24nodes,226,Log_Polynominal  3,1.5516352316985815,1.9402254281722253
3,bacteria30g_24nodes,226,Log_curve  1,inf,2.1789989360950566e+164
4,bacteria30g_24nodes,226,Log_curve  2,inf,1.3658350977876034e+168
5,bacteria30g_24nodes,226,Log_curve  3,inf,7.685482750685727e+193
0,bacteria30g_24nodes,226,Smoothing Spline,20745.239499606698,144.03207802294148
0,bacteria30g_24nodes,226,Univariatn Spline smoothing approximation 1 with degree  1 ,109111.27620851538,330.31996035437425
1,bacteria30g_24nodes,226,Univariatn Spline smoothing approximation 1 with degree  2 ,93872.94068761126,306.3869133752473
2,bacteria30g_24nodes,226,Univariatn Spline smoothing approximation 1 with degree  3 ,68635.05228481487,261.9829236511702
3,bacteria30g_24nodes,226,Univariatn Spline smoothing approximation 2 with degree  1 ,0.7973099095628071,0.8929221184195222
4,bacteria30g_24nodes,226,Univariatn Spline smoothing approximation 2 with degree  2 ,0.798158561261646,0.8933972024030779
5,bacteria30g_24nodes,226,Univariatn Spline smoothing approximation 2 with degree  3 ,0.797939979497119,0.893274862232851
0,bacteria30g_24nodes,226,Generell Spline approximation smoothing s1 with degree  1 ,0.7973099095628071,0.8929221184195222
1,bacteria30g_24nodes,226,Generell Spline approximation smoothing s1 with degree  2 ,0.798158561261646,0.8933972024030779
2,bacteria30g_24nodes,226,Generell Spline approximation smoothing s1 with degree  3 ,0.797939979497119,0.893274862232851
3,bacteria30g_24nodes,226,Generell Spline approximation smoothing s2 with degree  1 ,109111.27620851538,330.31996035437425
4,bacteria30g_24nodes,226,Generell Spline approximation smoothing s2 with degree  2 ,93872.94068761126,306.3869133752473
5,bacteria30g_24nodes,226,Generell Spline approximation smoothing s2 with degree  3 ,68635.05228481487,261.9829236511702
0,bacteria30g_24nodes,227,Polynominal  1,54914.69260795628,234.33884144109845
1,bacteria30g_24nodes,227,Polynominal  2,53842.40739721339,232.03966772345927
2,bacteria30g_24nodes,227,Polynominal  3,47874.54361808973,218.80252196464676
3,bacteria30g_24nodes,227,Polynominal_curve  1,54914.69260795628,234.33884144109845
4,bacteria30g_24nodes,227,Polynominal_curve  2,53842.40739721339,232.03966772345927
5,bacteria30g_24nodes,227,Polynominal_curve  3,47874.54361808973,218.80252196464676
0,bacteria30g_24nodes,227,Log_Polynominal  1,1.2730193727766528,1.6344659714557395
1,bacteria30g_24nodes,227,Log_Polynominal  2,1.2697598210128986,1.6301957131260212
2,bacteria30g_24nodes,227,Log_Polynominal  3,1.2268248320784143,1.5716699073200449
3,bacteria30g_24nodes,227,Log_curve  1,inf,4.290212746889175e+177
4,bacteria30g_24nodes,227,Log_curve  2,inf,8.056964546092828e+220
5,bacteria30g_24nodes,227,Log_curve  3,inf,1.1153025634964818e+221
0,bacteria30g_24nodes,227,Smoothing Spline,16076.80067761649,126.79432431152622
0,bacteria30g_24nodes,227,Univariatn Spline smoothing approximation 1 with degree  1 ,54914.692607956276,234.33884144109845
1,bacteria30g_24nodes,227,Univariatn Spline smoothing approximation 1 with degree  2 ,53842.407397213414,232.03966772345933
2,bacteria30g_24nodes,227,Univariatn Spline smoothing approximation 1 with degree  3 ,47874.543618089745,218.8025219646468
3,bacteria30g_24nodes,227,Univariatn Spline smoothing approximation 2 with degree  1 ,0.799990783880508,0.8944220390176597
4,bacteria30g_24nodes,227,Univariatn Spline smoothing approximation 2 with degree  2 ,0.7994819820413284,0.8941375632649198
5,bacteria30g_24nodes,227,Univariatn Spline smoothing approximation 2 with degree  3 ,0.799971829765639,0.8944114432215405
0,bacteria30g_24nodes,227,Generell Spline approximation smoothing s1 with degree  1 ,0.799990783880508,0.8944220390176597
1,bacteria30g_24nodes,227,Generell Spline approximation smoothing s1 with degree  2 ,0.7994819820413284,0.8941375632649198
2,bacteria30g_24nodes,227,Generell Spline approximation smoothing s1 with degree  3 ,0.799971829765639,0.8944114432215405
3,bacteria30g_24nodes,227,Generell Spline approximation smoothing s2 with degree  1 ,54914.692607956276,234.33884144109845
4,bacteria30g_24nodes,227,Generell Spline approximation smoothing s2 with degree  2 ,53842.407397213414,232.03966772345933
5,bacteria30g_24nodes,227,Generell Spline approximation smoothing s2 with degree  3 ,47874.543618089745,218.8025219646468
0,bacteria30g_24nodes,228,Polynominal  1,213968.0517563774,462.5668078844151
1,bacteria30g_24nodes,228,Polynominal  2,210386.54218044286,458.67912769216224
2,bacteria30g_24nodes,228,Polynominal  3,206397.87883744444,454.3103331836559
3,bacteria30g_24nodes,228,Polynominal_curve  1,213968.0517563774,462.5668078844151
4,bacteria30g_24nodes,228,Polynominal_curve  2,210386.54218044286,458.67912769216224
5,bacteria30g_24nodes,228,Polynominal_curve  3,206397.87883744444,454.3103331836559
0,bacteria30g_24nodes,228,Log_Polynominal  1,1.660624675901665,2.0384208796248706
1,bacteria30g_24nodes,228,Log_Polynominal  2,1.6358594477455304,2.016870579456249
2,bacteria30g_24nodes,228,Log_Polynominal  3,1.628252428196186,2.0101658614059508
3,bacteria30g_24nodes,228,Log_curve  1,inf,1.3570529513795367e+189
4,bacteria30g_24nodes,228,Log_curve  2,inf,1.2967544723390188e+223
5,bacteria30g_24nodes,228,Log_curve  3,inf,4.706010828791051e+215
0,bacteria30g_24nodes,228,Smoothing Spline,43843.67000923646,209.3888010597426
0,bacteria30g_24nodes,228,Univariatn Spline smoothing approximation 1 with degree  1 ,213968.0517563774,462.5668078844151
1,bacteria30g_24nodes,228,Univariatn Spline smoothing approximation 1 with degree  2 ,210386.54218044292,458.6791276921623
2,bacteria30g_24nodes,228,Univariatn Spline smoothing approximation 1 with degree  3 ,206397.87883744447,454.3103331836559
3,bacteria30g_24nodes,228,Univariatn Spline smoothing approximation 2 with degree  1 ,0.8074781802349301,0.8985978968565028
4,bacteria30g_24nodes,228,Univariatn Spline smoothing approximation 2 with degree  2 ,0.8075555963130916,0.8986409718642321
5,bacteria30g_24nodes,228,Univariatn Spline smoothing approximation 2 with degree  3 ,0.8074106041077286,0.8985602951987856
0,bacteria30g_24nodes,228,Generell Spline approximation smoothing s1 with degree  1 ,0.8074781802349301,0.8985978968565028
1,bacteria30g_24nodes,228,Generell Spline approximation smoothing s1 with degree  2 ,0.8075555963130916,0.8986409718642321
2,bacteria30g_24nodes,228,Generell Spline approximation smoothing s1 with degree  3 ,0.8074106041077286,0.8985602951987856
3,bacteria30g_24nodes,228,Generell Spline approximation smoothing s2 with degree  1 ,213968.0517563774,462.5668078844151
4,bacteria30g_24nodes,228,Generell Spline approximation smoothing s2 with degree  2 ,210386.54218044292,458.6791276921623
5,bacteria30g_24nodes,228,Generell Spline approximation smoothing s2 with degree  3 ,206397.87883744447,454.3103331836559
0,bacteria30g_24nodes,239,Polynominal  1,18990.874388888333,137.80738147460872
1,bacteria30g_24nodes,239,Polynominal  2,4722.6225446757335,68.72133980559265
2,bacteria30g_24nodes,239,Polynominal  3,1046.547196936069,32.3503817123704
3,bacteria30g_24nodes,239,Polynominal_curve  1,18990.87438888833,137.80738147460872
4,bacteria30g_24nodes,239,Polynominal_curve  2,4722.6225446757335,68.72133980559265
5,bacteria30g_24nodes,239,Polynominal_curve  3,1046.547196936069,32.3503817123704
0,bacteria30g_24nodes,239,Log_Polynominal  1,1.083224331075037,1.3267605758861007
1,bacteria30g_24nodes,239,Log_Polynominal  2,1.0431906054541993,1.2282992758370437
2,bacteria30g_24nodes,239,Log_Polynominal  3,1.0144756911451898,1.1273648711340405
3,bacteria30g_24nodes,239,Log_curve  1,inf,2.1243990547120754e+203
4,bacteria30g_24nodes,239,Log_curve  2,inf,6.737296319630828e+282
5,bacteria30g_24nodes,239,Log_curve  3,inf,3.4224495174034973e+273
0,bacteria30g_24nodes,239,Smoothing Spline,0.8615489347269619,0.9281966034881629
0,bacteria30g_24nodes,239,Univariatn Spline smoothing approximation 1 with degree  1 ,18990.874388888336,137.80738147460875
1,bacteria30g_24nodes,239,Univariatn Spline smoothing approximation 1 with degree  2 ,4722.622544675739,68.72133980559269
2,bacteria30g_24nodes,239,Univariatn Spline smoothing approximation 1 with degree  3 ,1046.5471969360717,32.350381712370435
3,bacteria30g_24nodes,239,Univariatn Spline smoothing approximation 2 with degree  1 ,0.5000941304543288,0.7071733383367397
4,bacteria30g_24nodes,239,Univariatn Spline smoothing approximation 2 with degree  2 ,0.49999765042952665,0.7071051197873811
5,bacteria30g_24nodes,239,Univariatn Spline smoothing approximation 2 with degree  3 ,0.499999169875494,0.7071061941996365
0,bacteria30g_24nodes,239,Generell Spline approximation smoothing s1 with degree  1 ,0.5000941304543288,0.7071733383367397
1,bacteria30g_24nodes,239,Generell Spline approximation smoothing s1 with degree  2 ,0.49999765042952665,0.7071051197873811
2,bacteria30g_24nodes,239,Generell Spline approximation smoothing s1 with degree  3 ,0.499999169875494,0.7071061941996365
3,bacteria30g_24nodes,239,Generell Spline approximation smoothing s2 with degree  1 ,18990.874388888336,137.80738147460875
4,bacteria30g_24nodes,239,Generell Spline approximation smoothing s2 with degree  2 ,4722.622544675739,68.72133980559269
5,bacteria30g_24nodes,239,Generell Spline approximation smoothing s2 with degree  3 ,1046.5471969360717,32.350381712370435
0,bacteria30g_24nodes,240,Polynominal  1,297633.74231613096,545.558193336083
1,bacteria30g_24nodes,240,Polynominal  2,290028.0119808574,538.542488556713
2,bacteria30g_24nodes,240,Polynominal  3,283830.4914601896,532.7574414873898
3,bacteria30g_24nodes,240,Polynominal_curve  1,297633.74231613096,545.558193336083
4,bacteria30g_24nodes,240,Polynominal_curve  2,290028.0119808574,538.542488556713
5,bacteria30g_24nodes,240,Polynominal_curve  3,283830.4914601896,532.7574414873898
0,bacteria30g_24nodes,240,Log_Polynominal  1,1.6383817371582536,2.0190847156625202
1,bacteria30g_24nodes,240,Log_Polynominal  2,1.6226869407946218,2.00523449358324
2,bacteria30g_24nodes,240,Log_Polynominal  3,1.6048662924307722,1.989293118249462
3,bacteria30g_24nodes,240,Log_curve  1,inf,1.2909933322240584e+239
4,bacteria30g_24nodes,240,Log_curve  2,inf,1.3593922702558237e+246
5,bacteria30g_24nodes,240,Log_curve  3,inf,9.065568109222974e+253
0,bacteria30g_24nodes,240,Smoothing Spline,123277.11280290145,351.1084060555962
0,bacteria30g_24nodes,240,Univariatn Spline smoothing approximation 1 with degree  1 ,297633.74231613096,545.558193336083
1,bacteria30g_24nodes,240,Univariatn Spline smoothing approximation 1 with degree  2 ,290028.01198085747,538.5424885567131
2,bacteria30g_24nodes,240,Univariatn Spline smoothing approximation 1 with degree  3 ,283830.4914601896,532.7574414873898
3,bacteria30g_24nodes,240,Univariatn Spline smoothing approximation 2 with degree  1 ,0.7841168061678726,0.8855037019504055
4,bacteria30g_24nodes,240,Univariatn Spline smoothing approximation 2 with degree  2 ,0.7843498346443455,0.8856352717932735
5,bacteria30g_24nodes,240,Univariatn Spline smoothing approximation 2 with degree  3 ,0.783611841186115,0.8852185273626593
0,bacteria30g_24nodes,240,Generell Spline approximation smoothing s1 with degree  1 ,0.7841168061678726,0.8855037019504055
1,bacteria30g_24nodes,240,Generell Spline approximation smoothing s1 with degree  2 ,0.7843498346443455,0.8856352717932735
2,bacteria30g_24nodes,240,Generell Spline approximation smoothing s1 with degree  3 ,0.783611841186115,0.8852185273626593
3,bacteria30g_24nodes,240,Generell Spline approximation smoothing s2 with degree  1 ,297633.74231613096,545.558193336083
4,bacteria30g_24nodes,240,Generell Spline approximation smoothing s2 with degree  2 ,290028.01198085747,538.5424885567131
5,bacteria30g_24nodes,240,Generell Spline approximation smoothing s2 with degree  3 ,283830.4914601896,532.7574414873898
0,bacteria30g_24nodes,241,Polynominal  1,278806.02154334827,528.0208533224311
1,bacteria30g_24nodes,241,Polynominal  2,269547.22655489005,519.1793780138903
2,bacteria30g_24nodes,241,Polynominal  3,259591.81653613062,509.50153732459984
3,bacteria30g_24nodes,241,Polynominal_curve  1,278806.0215433482,528.020853322431
4,bacteria30g_24nodes,241,Polynominal_curve  2,269547.22655489005,519.1793780138903
5,bacteria30g_24nodes,241,Polynominal_curve  3,259591.81653613062,509.50153732459984
0,bacteria30g_24nodes,241,Log_Polynominal  1,1.809534568524007,2.160004199661305
1,bacteria30g_24nodes,241,Log_Polynominal  2,1.702281875429891,2.073758128779546
2,bacteria30g_24nodes,241,Log_Polynominal  3,1.5889404160258742,1.974846256112722
3,bacteria30g_24nodes,241,Log_curve  1,inf,inf
4,bacteria30g_24nodes,241,Log_curve  2,inf,6.500543926758667e+281
5,bacteria30g_24nodes,241,Log_curve  3,inf,inf
0,bacteria30g_24nodes,241,Smoothing Spline,103415.98972646223,321.58356569710185
0,bacteria30g_24nodes,241,Univariatn Spline smoothing approximation 1 with degree  1 ,278806.02154334827,528.0208533224311
1,bacteria30g_24nodes,241,Univariatn Spline smoothing approximation 1 with degree  2 ,269547.2265548901,519.1793780138904
2,bacteria30g_24nodes,241,Univariatn Spline smoothing approximation 1 with degree  3 ,259591.81653613067,509.5015373245999
3,bacteria30g_24nodes,241,Univariatn Spline smoothing approximation 2 with degree  1 ,0.7704168730246901,0.8777339420488933
4,bacteria30g_24nodes,241,Univariatn Spline smoothing approximation 2 with degree  2 ,0.7707322001679119,0.8779135493702737
5,bacteria30g_24nodes,241,Univariatn Spline smoothing approximation 2 with degree  3 ,0.7705087884049004,0.8777862999642342
0,bacteria30g_24nodes,241,Generell Spline approximation smoothing s1 with degree  1 ,0.7704168730246901,0.8777339420488933
1,bacteria30g_24nodes,241,Generell Spline approximation smoothing s1 with degree  2 ,0.7707322001679119,0.8779135493702737
2,bacteria30g_24nodes,241,Generell Spline approximation smoothing s1 with degree  3 ,0.7705087884049004,0.8777862999642342
3,bacteria30g_24nodes,241,Generell Spline approximation smoothing s2 with degree  1 ,278806.02154334827,528.0208533224311
4,bacteria30g_24nodes,241,Generell Spline approximation smoothing s2 with degree  2 ,269547.2265548901,519.1793780138904
5,bacteria30g_24nodes,241,Generell Spline approximation smoothing s2 with degree  3 ,259591.81653613067,509.5015373245999
0,bacteria30g_24nodes,242,Polynominal  1,35737.04615512393,189.0424453796658
1,bacteria30g_24nodes,242,Polynominal  2,31772.30209246869,178.2478670067855
2,bacteria30g_24nodes,242,Polynominal  3,31732.555923147716,178.13634082676032
3,bacteria30g_24nodes,242,Polynominal_curve  1,35737.04615512393,189.0424453796658
4,bacteria30g_24nodes,242,Polynominal_curve  2,31772.30209246869,178.2478670067855
5,bacteria30g_24nodes,242,Polynominal_curve  3,31732.555923147716,178.13634082676032
0,bacteria30g_24nodes,242,Log_Polynominal  1,1.2489755137867098,1.6024153164818482
1,bacteria30g_24nodes,242,Log_Polynominal  2,1.2459724324928,1.5983188178671828
2,bacteria30g_24nodes,242,Log_Polynominal  3,1.242991577000688,1.5942310269838929
3,bacteria30g_24nodes,242,Log_curve  1,inf,2.366950344378873e+171
4,bacteria30g_24nodes,242,Log_curve  2,inf,1.4447027097545903e+183
5,bacteria30g_24nodes,242,Log_curve  3,inf,3.056095649497495e+187
0,bacteria30g_24nodes,242,Smoothing Spline,13734.630554828349,117.19484013738979
0,bacteria30g_24nodes,242,Univariatn Spline smoothing approximation 1 with degree  1 ,35737.04615512393,189.0424453796658
1,bacteria30g_24nodes,242,Univariatn Spline smoothing approximation 1 with degree  2 ,31772.30209246869,178.2478670067855
2,bacteria30g_24nodes,242,Univariatn Spline smoothing approximation 1 with degree  3 ,31732.555923147716,178.13634082676032
3,bacteria30g_24nodes,242,Univariatn Spline smoothing approximation 2 with degree  1 ,0.7798689538268899,0.8831018932302716
4,bacteria30g_24nodes,242,Univariatn Spline smoothing approximation 2 with degree  2 ,0.7791485413603219,0.8826939114779947
5,bacteria30g_24nodes,242,Univariatn Spline smoothing approximation 2 with degree  3 ,0.778716627862477,0.8824492211240695
0,bacteria30g_24nodes,242,Generell Spline approximation smoothing s1 with degree  1 ,0.7798689538268899,0.8831018932302716
1,bacteria30g_24nodes,242,Generell Spline approximation smoothing s1 with degree  2 ,0.7791485413603219,0.8826939114779947
2,bacteria30g_24nodes,242,Generell Spline approximation smoothing s1 with degree  3 ,0.7791465735777944,0.8826927968312613
3,bacteria30g_24nodes,242,Generell Spline approximation smoothing s2 with degree  1 ,35737.04615512393,189.0424453796658
4,bacteria30g_24nodes,242,Generell Spline approximation smoothing s2 with degree  2 ,31772.30209246869,178.2478670067855
5,bacteria30g_24nodes,242,Generell Spline approximation smoothing s2 with degree  3 ,31732.555923147716,178.13634082676032
0,bacteria30g_24nodes,244,Polynominal  1,140143.1498696135,374.35698186305206
1,bacteria30g_24nodes,244,Polynominal  2,140114.87220691828,374.3192116455129
2,bacteria30g_24nodes,244,Polynominal  3,138970.35276929525,372.7872754927336
3,bacteria30g_24nodes,244,Polynominal_curve  1,140143.1498696135,374.35698186305206
4,bacteria30g_24nodes,244,Polynominal_curve  2,140114.87220691828,374.3192116455129
5,bacteria30g_24nodes,244,Polynominal_curve  3,138970.35276929525,372.7872754927336
0,bacteria30g_24nodes,244,Log_Polynominal  1,1.6245892437877798,2.0069225454471202
1,bacteria30g_24nodes,244,Log_Polynominal  2,1.56996851810385,1.957379728453016
2,bacteria30g_24nodes,244,Log_Polynominal  3,1.5681454432144797,1.9556862178605334
3,bacteria30g_24nodes,244,Log_curve  1,inf,1.1593108186433024e+201
4,bacteria30g_24nodes,244,Log_curve  2,inf,7.670426128642624e+199
5,bacteria30g_24nodes,244,Log_curve  3,inf,3.201787003133925e+203
0,bacteria30g_24nodes,244,Smoothing Spline,59255.07980150905,243.4236631913772
0,bacteria30g_24nodes,244,Univariatn Spline smoothing approximation 1 with degree  1 ,140143.14986961347,374.35698186305206
1,bacteria30g_24nodes,244,Univariatn Spline smoothing approximation 1 with degree  2 ,140114.87220691825,374.3192116455129
2,bacteria30g_24nodes,244,Univariatn Spline smoothing approximation 1 with degree  3 ,138970.35276929522,372.78727549273356
3,bacteria30g_24nodes,244,Univariatn Spline smoothing approximation 2 with degree  1 ,0.7937052757962173,0.8909013838782703
4,bacteria30g_24nodes,244,Univariatn Spline smoothing approximation 2 with degree  2 ,0.7939229645302774,0.8910235488079299
5,bacteria30g_24nodes,244,Univariatn Spline smoothing approximation 2 with degree  3 ,0.7936750080879718,0.8908843965902489
0,bacteria30g_24nodes,244,Generell Spline approximation smoothing s1 with degree  1 ,0.7937052757962173,0.8909013838782703
1,bacteria30g_24nodes,244,Generell Spline approximation smoothing s1 with degree  2 ,0.7939229645302774,0.8910235488079299
2,bacteria30g_24nodes,244,Generell Spline approximation smoothing s1 with degree  3 ,0.793433246104989,0.8907486997492553
3,bacteria30g_24nodes,244,Generell Spline approximation smoothing s2 with degree  1 ,140143.14986961347,374.35698186305206
4,bacteria30g_24nodes,244,Generell Spline approximation smoothing s2 with degree  2 ,140114.87220691825,374.3192116455129
5,bacteria30g_24nodes,244,Generell Spline approximation smoothing s2 with degree  3 ,138970.35276929522,372.78727549273356
0,bacteria30g_24nodes,246,Polynominal  1,70822.2897823108,266.1245756827257
1,bacteria30g_24nodes,246,Polynominal  2,68246.44783045758,261.2402109753733
2,bacteria30g_24nodes,246,Polynominal  3,67111.28027297613,259.05844953017095
3,bacteria30g_24nodes,246,Polynominal_curve  1,70822.2897823108,266.1245756827257
4,bacteria30g_24nodes,246,Polynominal_curve  2,68246.44783045758,261.2402109753733
5,bacteria30g_24nodes,246,Polynominal_curve  3,67111.28027297613,259.05844953017095
0,bacteria30g_24nodes,246,Log_Polynominal  1,1.3629474426704282,1.7444889921221116
1,bacteria30g_24nodes,246,Log_Polynominal  2,1.3282984709607002,1.7037326584114143
2,bacteria30g_24nodes,246,Log_Polynominal  3,1.326514471001885,1.7015827428247496
3,bacteria30g_24nodes,246,Log_curve  1,inf,5.4984922728220765e+158
4,bacteria30g_24nodes,246,Log_curve  2,inf,1.3030683172940464e+165
5,bacteria30g_24nodes,246,Log_curve  3,inf,1.7487844639519688e+165
0,bacteria30g_24nodes,246,Smoothing Spline,469.3285438497187,21.66399187245321
0,bacteria30g_24nodes,246,Univariatn Spline smoothing approximation 1 with degree  1 ,70822.28978231082,266.1245756827257
1,bacteria30g_24nodes,246,Univariatn Spline smoothing approximation 1 with degree  2 ,68246.44783045755,261.2402109753733
2,bacteria30g_24nodes,246,Univariatn Spline smoothing approximation 1 with degree  3 ,67111.28027297613,259.05844953017095
3,bacteria30g_24nodes,246,Univariatn Spline smoothing approximation 2 with degree  1 ,0.7734810728336644,0.8794777273096029
4,bacteria30g_24nodes,246,Univariatn Spline smoothing approximation 2 with degree  2 ,0.7735535146015347,0.8795189108834072
5,bacteria30g_24nodes,246,Univariatn Spline smoothing approximation 2 with degree  3 ,0.7735271956559255,0.8795039486300932
0,bacteria30g_24nodes,246,Generell Spline approximation smoothing s1 with degree  1 ,0.7734810728336644,0.8794777273096029
1,bacteria30g_24nodes,246,Generell Spline approximation smoothing s1 with degree  2 ,0.7735535146015347,0.8795189108834072
2,bacteria30g_24nodes,246,Generell Spline approximation smoothing s1 with degree  3 ,0.7735271956559255,0.8795039486300932
3,bacteria30g_24nodes,246,Generell Spline approximation smoothing s2 with degree  1 ,70822.28978231082,266.1245756827257
4,bacteria30g_24nodes,246,Generell Spline approximation smoothing s2 with degree  2 ,68246.44783045755,261.2402109753733
5,bacteria30g_24nodes,246,Generell Spline approximation smoothing s2 with degree  3 ,67111.28027297613,259.05844953017095
0,bacteria30g_24nodes,247,Polynominal  1,80287.78363189328,283.3509901727772
1,bacteria30g_24nodes,247,Polynominal  2,76772.80278807263,277.0790551233937
2,bacteria30g_24nodes,247,Polynominal  3,73802.11377801945,271.6654445784731
3,bacteria30g_24nodes,247,Polynominal_curve  1,80287.78363189328,283.3509901727772
4,bacteria30g_24nodes,247,Polynominal_curve  2,76772.80278807263,277.0790551233937
5,bacteria30g_24nodes,247,Polynominal_curve  3,73802.11377801945,271.6654445784731
0,bacteria30g_24nodes,247,Log_Polynominal  1,1.5253034527706006,1.915088991547502
1,bacteria30g_24nodes,247,Log_Polynominal  2,1.4694987033322735,1.8597094773033103
2,bacteria30g_24nodes,247,Log_Polynominal  3,1.4645112701957914,1.854609819370691
3,bacteria30g_24nodes,247,Log_curve  1,inf,1.1712305983665175e+210
4,bacteria30g_24nodes,247,Log_curve  2,inf,4.342009140935543e+236
5,bacteria30g_24nodes,247,Log_curve  3,inf,1.278117547402415e+279
0,bacteria30g_24nodes,247,Smoothing Spline,7631.933859875728,87.36094012701402
0,bacteria30g_24nodes,247,Univariatn Spline smoothing approximation 1 with degree  1 ,80287.78363189328,283.3509901727772
1,bacteria30g_24nodes,247,Univariatn Spline smoothing approximation 1 with degree  2 ,76772.80278807263,277.0790551233937
2,bacteria30g_24nodes,247,Univariatn Spline smoothing approximation 1 with degree  3 ,73802.11377801945,271.6654445784731
3,bacteria30g_24nodes,247,Univariatn Spline smoothing approximation 2 with degree  1 ,3.353187080337385,1.8311709587958698
4,bacteria30g_24nodes,247,Univariatn Spline smoothing approximation 2 with degree  2 ,0.7791058042742767,0.8826697028188272
5,bacteria30g_24nodes,247,Univariatn Spline smoothing approximation 2 with degree  3 ,0.7786659765617927,0.8824205213852365
0,bacteria30g_24nodes,247,Generell Spline approximation smoothing s1 with degree  1 ,0.7793525889311945,0.8828094862036738
1,bacteria30g_24nodes,247,Generell Spline approximation smoothing s1 with degree  2 ,0.7791058042742767,0.8826697028188272
2,bacteria30g_24nodes,247,Generell Spline approximation smoothing s1 with degree  3 ,0.7786659765617927,0.8824205213852365
3,bacteria30g_24nodes,247,Generell Spline approximation smoothing s2 with degree  1 ,80287.78363189328,283.3509901727772
4,bacteria30g_24nodes,247,Generell Spline approximation smoothing s2 with degree  2 ,76772.80278807263,277.0790551233937
5,bacteria30g_24nodes,247,Generell Spline approximation smoothing s2 with degree  3 ,73802.11377801945,271.6654445784731
0,bacteria30g_24nodes,248,Polynominal  1,109762.49972428096,331.3042404260485
1,bacteria30g_24nodes,248,Polynominal  2,100859.4460331288,317.5837622315234
2,bacteria30g_24nodes,248,Polynominal  3,100808.70750810075,317.5038700679107
3,bacteria30g_24nodes,248,Polynominal_curve  1,109762.49972428096,331.3042404260485
4,bacteria30g_24nodes,248,Polynominal_curve  2,100859.4460331288,317.5837622315234
5,bacteria30g_24nodes,248,Polynominal_curve  3,100808.70750810075,317.5038700679107
0,bacteria30g_24nodes,248,Log_Polynominal  1,1.4373154273465503,1.8263323825249478
1,bacteria30g_24nodes,248,Log_Polynominal  2,1.3235421273949628,1.6979889643635722
2,bacteria30g_24nodes,248,Log_Polynominal  3,1.30190742160685,1.6713710379009128
3,bacteria30g_24nodes,248,Log_curve  1,inf,5.593250936841363e+202
4,bacteria30g_24nodes,248,Log_curve  2,inf,2.1918832504085987e+184
5,bacteria30g_24nodes,248,Log_curve  3,inf,1.3378806247217572e+185
0,bacteria30g_24nodes,248,Smoothing Spline,30586.36848611599,174.88958941605412
0,bacteria30g_24nodes,248,Univariatn Spline smoothing approximation 1 with degree  1 ,109762.49972428096,331.3042404260485
1,bacteria30g_24nodes,248,Univariatn Spline smoothing approximation 1 with degree  2 ,100859.44603312883,317.58376223152345
2,bacteria30g_24nodes,248,Univariatn Spline smoothing approximation 1 with degree  3 ,100808.70750810075,317.5038700679107
3,bacteria30g_24nodes,248,Univariatn Spline smoothing approximation 2 with degree  1 ,0.7979252768559468,0.8932666325660815
4,bacteria30g_24nodes,248,Univariatn Spline smoothing approximation 2 with degree  2 ,0.7979519186564947,0.8932815450105833
