,Reference Genom,Node Name,prediction method,mse,rmse
2,archea1.4g_24nodes,225,Log_Polynominal  3,1.795253303407823,2.1488835925405834
3,archea1.4g_24nodes,225,Log_curve  1,inf,8.766645260042391e+74
4,archea1.4g_24nodes,225,Log_curve  2,inf,3.340506727407127e+96
5,archea1.4g_24nodes,225,Log_curve  3,inf,1.281363138522852e+102
0,archea1.4g_24nodes,225,Smoothing Spline,2875.4863458982436,53.623561480922206
0,archea1.4g_24nodes,225,Univariatn Spline smoothing approximation 1 with degree  1 ,6712.305703582373,81.92866228361338
1,archea1.4g_24nodes,225,Univariatn Spline smoothing approximation 1 with degree  2 ,6635.689082419195,81.45973902744346
2,archea1.4g_24nodes,225,Univariatn Spline smoothing approximation 1 with degree  3 ,5397.990990037922,73.47102143047911
3,archea1.4g_24nodes,225,Univariatn Spline smoothing approximation 2 with degree  1 ,0.6755889687180381,0.821942193051335
4,archea1.4g_24nodes,225,Univariatn Spline smoothing approximation 2 with degree  2 ,0.6755178568361513,0.8218989334681919
5,archea1.4g_24nodes,225,Univariatn Spline smoothing approximation 2 with degree  3 ,0.6759362699578362,0.8221534345594113
0,archea1.4g_24nodes,225,Generell Spline approximation smoothing s1 with degree  1 ,0.6755889687180381,0.821942193051335
1,archea1.4g_24nodes,225,Generell Spline approximation smoothing s1 with degree  2 ,0.6755178568361513,0.8218989334681919
2,archea1.4g_24nodes,225,Generell Spline approximation smoothing s1 with degree  3 ,0.6755403359695867,0.8219126084746399
3,archea1.4g_24nodes,225,Generell Spline approximation smoothing s2 with degree  1 ,6712.305703582373,81.92866228361338
4,archea1.4g_24nodes,225,Generell Spline approximation smoothing s2 with degree  2 ,6635.689082419195,81.45973902744346
5,archea1.4g_24nodes,225,Generell Spline approximation smoothing s2 with degree  3 ,5397.990990037922,73.47102143047911
0,archea1.4g_24nodes,226,Polynominal  1,2012.4090206252968,44.85988208438913
1,archea1.4g_24nodes,226,Polynominal  2,779.3304958833745,27.916491468008196
2,archea1.4g_24nodes,226,Polynominal  3,236.79214616345584,15.388052058771306
3,archea1.4g_24nodes,226,Polynominal_curve  1,2012.4090206252968,44.85988208438913
4,archea1.4g_24nodes,226,Polynominal_curve  2,779.3304958833745,27.916491468008196
5,archea1.4g_24nodes,226,Polynominal_curve  3,236.79214616345584,15.388052058771306
0,archea1.4g_24nodes,226,Log_Polynominal  1,1.2735167273654187,1.635115565244657
1,archea1.4g_24nodes,226,Log_Polynominal  2,1.0454557506026378,1.2347130564977338
2,archea1.4g_24nodes,226,Log_Polynominal  3,1.0419401256308374,1.2246965145965054
3,archea1.4g_24nodes,226,Log_curve  1,inf,5.6583575242303525e+88
4,archea1.4g_24nodes,226,Log_curve  2,inf,1.63712532089622e+79
5,archea1.4g_24nodes,226,Log_curve  3,inf,8.79688968476478e+79
0,archea1.4g_24nodes,226,Smoothing Spline,0.024967980842110462,0.1580125970994416
0,archea1.4g_24nodes,226,Univariatn Spline smoothing approximation 1 with degree  1 ,2012.409020625296,44.85988208438912
1,archea1.4g_24nodes,226,Univariatn Spline smoothing approximation 1 with degree  2 ,779.330495883375,27.916491468008207
2,archea1.4g_24nodes,226,Univariatn Spline smoothing approximation 1 with degree  3 ,236.79214616345575,15.388052058771304
3,archea1.4g_24nodes,226,Univariatn Spline smoothing approximation 2 with degree  1 ,0.42282004671377943,0.6502461431748592
4,archea1.4g_24nodes,226,Univariatn Spline smoothing approximation 2 with degree  2 ,0.42270017944314525,0.6501539659520238
5,archea1.4g_24nodes,226,Univariatn Spline smoothing approximation 2 with degree  3 ,0.42264671237243084,0.6501128458755686
0,archea1.4g_24nodes,226,Generell Spline approximation smoothing s1 with degree  1 ,0.42282004671377943,0.6502461431748592
1,archea1.4g_24nodes,226,Generell Spline approximation smoothing s1 with degree  2 ,0.42270017944314525,0.6501539659520238
2,archea1.4g_24nodes,226,Generell Spline approximation smoothing s1 with degree  3 ,0.42264671237243084,0.6501128458755686
3,archea1.4g_24nodes,226,Generell Spline approximation smoothing s2 with degree  1 ,2012.409020625296,44.85988208438912
4,archea1.4g_24nodes,226,Generell Spline approximation smoothing s2 with degree  2 ,779.330495883375,27.916491468008207
5,archea1.4g_24nodes,226,Generell Spline approximation smoothing s2 with degree  3 ,236.79214616345575,15.388052058771304
0,archea1.4g_24nodes,227,Polynominal  1,1320.5385983411034,36.339215708943186
1,archea1.4g_24nodes,227,Polynominal  2,1117.5803721283637,33.4302314100331
2,archea1.4g_24nodes,227,Polynominal  3,1110.8868533583252,33.32996929729047
3,archea1.4g_24nodes,227,Polynominal_curve  1,1320.5385983411034,36.339215708943186
4,archea1.4g_24nodes,227,Polynominal_curve  2,1117.5803721283637,33.4302314100331
5,archea1.4g_24nodes,227,Polynominal_curve  3,1110.8868533583252,33.32996929729047
0,archea1.4g_24nodes,227,Log_Polynominal  1,1.7257428206270173,2.093184074066797
1,archea1.4g_24nodes,227,Log_Polynominal  2,1.6872538976175826,2.0611376975006532
2,archea1.4g_24nodes,227,Log_Polynominal  3,1.6802945517090433,2.0552450866246588
3,archea1.4g_24nodes,227,Log_curve  1,inf,8.432587489413659e+42
4,archea1.4g_24nodes,227,Log_curve  2,inf,5.1853139870567986e+48
5,archea1.4g_24nodes,227,Log_curve  3,inf,4.155810865983075e+51
0,archea1.4g_24nodes,227,Smoothing Spline,23.606768214656526,4.85867967812826
0,archea1.4g_24nodes,227,Univariatn Spline smoothing approximation 1 with degree  1 ,1320.5385983411038,36.33921570894319
1,archea1.4g_24nodes,227,Univariatn Spline smoothing approximation 1 with degree  2 ,1117.5803721283637,33.4302314100331
2,archea1.4g_24nodes,227,Univariatn Spline smoothing approximation 1 with degree  3 ,1110.8868533583247,33.32996929729046
3,archea1.4g_24nodes,227,Univariatn Spline smoothing approximation 2 with degree  1 ,0.5287467110496109,0.7271497170800597
4,archea1.4g_24nodes,227,Univariatn Spline smoothing approximation 2 with degree  2 ,0.5288262606726861,0.7272044146405371
5,archea1.4g_24nodes,227,Univariatn Spline smoothing approximation 2 with degree  3 ,0.5287643445167276,0.7271618420384334
0,archea1.4g_24nodes,227,Generell Spline approximation smoothing s1 with degree  1 ,0.5287467110496109,0.7271497170800597
1,archea1.4g_24nodes,227,Generell Spline approximation smoothing s1 with degree  2 ,0.5288262606726861,0.7272044146405371
2,archea1.4g_24nodes,227,Generell Spline approximation smoothing s1 with degree  3 ,0.5287643445167276,0.7271618420384334
3,archea1.4g_24nodes,227,Generell Spline approximation smoothing s2 with degree  1 ,1320.5385983411038,36.33921570894319
4,archea1.4g_24nodes,227,Generell Spline approximation smoothing s2 with degree  2 ,1117.5803721283637,33.4302314100331
5,archea1.4g_24nodes,227,Generell Spline approximation smoothing s2 with degree  3 ,1110.8868533583247,33.32996929729046
0,archea1.4g_24nodes,228,Polynominal  1,6508.965611084412,80.67816068233343
1,archea1.4g_24nodes,228,Polynominal  2,6483.951388828887,80.52298671080753
2,archea1.4g_24nodes,228,Polynominal  3,6483.654014482121,80.52114017127502
3,archea1.4g_24nodes,228,Polynominal_curve  1,6508.965611084412,80.67816068233343
4,archea1.4g_24nodes,228,Polynominal_curve  2,6483.951388828887,80.52298671080753
5,archea1.4g_24nodes,228,Polynominal_curve  3,6483.654014482121,80.52114017127502
0,archea1.4g_24nodes,228,Log_Polynominal  1,2.1469226301403435,2.3966962633001807
1,archea1.4g_24nodes,228,Log_Polynominal  2,1.8316483524316465,2.1770189570336296
2,archea1.4g_24nodes,228,Log_Polynominal  3,1.7295851739010009,2.0963342895593615
3,archea1.4g_24nodes,228,Log_curve  1,inf,3.5953685973248185e+81
4,archea1.4g_24nodes,228,Log_curve  2,inf,6.296025526253899e+67
5,archea1.4g_24nodes,228,Log_curve  3,inf,3.0429123936260252e+69
0,archea1.4g_24nodes,228,Smoothing Spline,2953.463127130463,54.34577377432824
0,archea1.4g_24nodes,228,Univariatn Spline smoothing approximation 1 with degree  1 ,6508.9656110844135,80.67816068233344
1,archea1.4g_24nodes,228,Univariatn Spline smoothing approximation 1 with degree  2 ,6483.951388828887,80.52298671080753
2,archea1.4g_24nodes,228,Univariatn Spline smoothing approximation 1 with degree  3 ,6483.654014482122,80.52114017127504
3,archea1.4g_24nodes,228,Univariatn Spline smoothing approximation 2 with degree  1 ,0.6348492894998039,0.7967743027356015
4,archea1.4g_24nodes,228,Univariatn Spline smoothing approximation 2 with degree  2 ,0.6348319162576562,0.7967634004255317
5,archea1.4g_24nodes,228,Univariatn Spline smoothing approximation 2 with degree  3 ,0.6342938340171355,0.796425661325108
0,archea1.4g_24nodes,228,Generell Spline approximation smoothing s1 with degree  1 ,0.63484688244458,0.796772792234135
1,archea1.4g_24nodes,228,Generell Spline approximation smoothing s1 with degree  2 ,0.6348434113926991,0.7967706140368751
2,archea1.4g_24nodes,228,Generell Spline approximation smoothing s1 with degree  3 ,0.6342938340171355,0.796425661325108
3,archea1.4g_24nodes,228,Generell Spline approximation smoothing s2 with degree  1 ,6508.9656110844135,80.67816068233344
4,archea1.4g_24nodes,228,Generell Spline approximation smoothing s2 with degree  2 ,6483.951388828887,80.52298671080753
5,archea1.4g_24nodes,228,Generell Spline approximation smoothing s2 with degree  3 ,6483.654014482122,80.52114017127504
0,archea1.4g_24nodes,240,Polynominal  1,59.341337604290835,7.703332889359698
1,archea1.4g_24nodes,240,Polynominal  2,56.870868225737766,7.541277625557739
2,archea1.4g_24nodes,240,Polynominal  3,51.149324476408395,7.151875591508034
3,archea1.4g_24nodes,240,Polynominal_curve  1,59.34133760429083,7.7033328893596975
4,archea1.4g_24nodes,240,Polynominal_curve  2,56.870868225737766,7.541277625557739
5,archea1.4g_24nodes,240,Polynominal_curve  3,51.149324476408395,7.151875591508034
0,archea1.4g_24nodes,240,Log_Polynominal  1,1.1766865414896779,1.4968515656558972
1,archea1.4g_24nodes,240,Log_Polynominal  2,1.151014393459986,1.455027565245332
2,archea1.4g_24nodes,240,Log_Polynominal  3,1.1417304055978905,1.43917109138168
3,archea1.4g_24nodes,240,Log_curve  1,inf,14489121974936.6
4,archea1.4g_24nodes,240,Log_curve  2,inf,1983254651385.8633
5,archea1.4g_24nodes,240,Log_curve  3,inf,1992563647782.5298
0,archea1.4g_24nodes,240,Smoothing Spline,2.567316315084727e-10,1.6022847172349636e-05
0,archea1.4g_24nodes,240,Univariatn Spline smoothing approximation 1 with degree  1 ,59.341337604290835,7.703332889359698
1,archea1.4g_24nodes,240,Univariatn Spline smoothing approximation 1 with degree  2 ,56.870868225737766,7.541277625557739
2,archea1.4g_24nodes,240,Univariatn Spline smoothing approximation 1 with degree  3 ,51.14932447640838,7.151875591508033
3,archea1.4g_24nodes,240,Univariatn Spline smoothing approximation 2 with degree  1 ,0.5735925163760184,0.757358908560544
4,archea1.4g_24nodes,240,Univariatn Spline smoothing approximation 2 with degree  2 ,0.5736994519166391,0.7574295029351834
5,archea1.4g_24nodes,240,Univariatn Spline smoothing approximation 2 with degree  3 ,0.5735677456833506,0.757342555045833
0,archea1.4g_24nodes,240,Generell Spline approximation smoothing s1 with degree  1 ,0.5735925163760184,0.757358908560544
1,archea1.4g_24nodes,240,Generell Spline approximation smoothing s1 with degree  2 ,0.5736994519166391,0.7574295029351834
2,archea1.4g_24nodes,240,Generell Spline approximation smoothing s1 with degree  3 ,0.5735677456833506,0.757342555045833
3,archea1.4g_24nodes,240,Generell Spline approximation smoothing s2 with degree  1 ,59.341337604290835,7.703332889359698
4,archea1.4g_24nodes,240,Generell Spline approximation smoothing s2 with degree  2 ,56.870868225737766,7.541277625557739
5,archea1.4g_24nodes,240,Generell Spline approximation smoothing s2 with degree  3 ,51.14932447640838,7.151875591508033
0,archea1.4g_24nodes,241,Polynominal  1,535.9126634635568,23.149787546834133
1,archea1.4g_24nodes,241,Polynominal  2,476.74094761200524,21.834398265397773
2,archea1.4g_24nodes,241,Polynominal  3,476.64138407506914,21.832118176555134
3,archea1.4g_24nodes,241,Polynominal_curve  1,535.9126634635568,23.149787546834133
4,archea1.4g_24nodes,241,Polynominal_curve  2,476.74094761200524,21.834398265397773
5,archea1.4g_24nodes,241,Polynominal_curve  3,476.64138407506914,21.832118176555134
0,archea1.4g_24nodes,241,Log_Polynominal  1,1.4383865779723668,1.8274616011231712
1,archea1.4g_24nodes,241,Log_Polynominal  2,1.2978208048421336,1.6662485612359443
2,archea1.4g_24nodes,241,Log_Polynominal  3,1.294418998710878,1.6619605790932352
3,archea1.4g_24nodes,241,Log_curve  1,inf,381274384312166.6
4,archea1.4g_24nodes,241,Log_curve  2,inf,12235931666510.023
5,archea1.4g_24nodes,241,Log_curve  3,inf,46155335687854.164
0,archea1.4g_24nodes,241,Smoothing Spline,283.61384386354416,16.840838573644252
0,archea1.4g_24nodes,241,Univariatn Spline smoothing approximation 1 with degree  1 ,535.9126634635567,23.149787546834133
1,archea1.4g_24nodes,241,Univariatn Spline smoothing approximation 1 with degree  2 ,476.74094761200513,21.83439826539777
2,archea1.4g_24nodes,241,Univariatn Spline smoothing approximation 1 with degree  3 ,476.64138407506897,21.83211817655513
3,archea1.4g_24nodes,241,Univariatn Spline smoothing approximation 2 with degree  1 ,0.5527294438416802,0.743457761975541
4,archea1.4g_24nodes,241,Univariatn Spline smoothing approximation 2 with degree  2 ,0.5528042970170387,0.743508101514058
5,archea1.4g_24nodes,241,Univariatn Spline smoothing approximation 2 with degree  3 ,0.552859913100654,0.7435455017015797
0,archea1.4g_24nodes,241,Generell Spline approximation smoothing s1 with degree  1 ,0.552780573248307,0.7434921474019124
1,archea1.4g_24nodes,241,Generell Spline approximation smoothing s1 with degree  2 ,0.5528042970170387,0.743508101514058
2,archea1.4g_24nodes,241,Generell Spline approximation smoothing s1 with degree  3 ,0.552859913100654,0.7435455017015797
3,archea1.4g_24nodes,241,Generell Spline approximation smoothing s2 with degree  1 ,535.9126634635567,23.149787546834133
4,archea1.4g_24nodes,241,Generell Spline approximation smoothing s2 with degree  2 ,476.74094761200513,21.83439826539777
5,archea1.4g_24nodes,241,Generell Spline approximation smoothing s2 with degree  3 ,476.64138407506897,21.83211817655513
0,archea1.4g_24nodes,242,Polynominal  1,49.07984925906034,7.005701196815372
1,archea1.4g_24nodes,242,Polynominal  2,44.91811957902905,6.702098147522838
2,archea1.4g_24nodes,242,Polynominal  3,40.17078229680374,6.3380424656832135
3,archea1.4g_24nodes,242,Polynominal_curve  1,49.07984925906034,7.005701196815372
4,archea1.4g_24nodes,242,Polynominal_curve  2,44.91811957902905,6.702098147522838
5,archea1.4g_24nodes,242,Polynominal_curve  3,40.17078229680374,6.3380424656832135
0,archea1.4g_24nodes,242,Log_Polynominal  1,1.176310370964901,1.496258131570273
1,archea1.4g_24nodes,242,Log_Polynominal  2,1.1231502524383044,1.4060571914998092
2,archea1.4g_24nodes,242,Log_Polynominal  3,1.1190300195051313,1.3984352410057885
3,archea1.4g_24nodes,242,Log_curve  1,inf,8.052687338116907e+18
4,archea1.4g_24nodes,242,Log_curve  2,inf,5.834146612167159e+18
5,archea1.4g_24nodes,242,Log_curve  3,inf,4.859987092241768e+18
0,archea1.4g_24nodes,242,Smoothing Spline,20.58507042143004,4.537077299477058
0,archea1.4g_24nodes,242,Univariatn Spline smoothing approximation 1 with degree  1 ,49.07984925906033,7.005701196815371
1,archea1.4g_24nodes,242,Univariatn Spline smoothing approximation 1 with degree  2 ,44.918119579029046,6.702098147522837
2,archea1.4g_24nodes,242,Univariatn Spline smoothing approximation 1 with degree  3 ,40.17078229680377,6.338042465683215
3,archea1.4g_24nodes,242,Univariatn Spline smoothing approximation 2 with degree  1 ,0.6348564091029902,0.796778770489645
4,archea1.4g_24nodes,242,Univariatn Spline smoothing approximation 2 with degree  2 ,0.6346754495414823,0.7966652054291579
5,archea1.4g_24nodes,242,Univariatn Spline smoothing approximation 2 with degree  3 ,0.6343862953829633,0.7964837069161951
0,archea1.4g_24nodes,242,Generell Spline approximation smoothing s1 with degree  1 ,0.6348939321051231,0.7968023168296658
1,archea1.4g_24nodes,242,Generell Spline approximation smoothing s1 with degree  2 ,0.6346754495414823,0.7966652054291579
2,archea1.4g_24nodes,242,Generell Spline approximation smoothing s1 with degree  3 ,0.6343862953829633,0.7964837069161951
3,archea1.4g_24nodes,242,Generell Spline approximation smoothing s2 with degree  1 ,49.07984925906033,7.005701196815371
4,archea1.4g_24nodes,242,Generell Spline approximation smoothing s2 with degree  2 ,44.918119579029046,6.702098147522837
5,archea1.4g_24nodes,242,Generell Spline approximation smoothing s2 with degree  3 ,40.17078229680377,6.338042465683215
0,archea1.4g_24nodes,244,Polynominal  1,245.35452514916915,15.66379663903899
1,archea1.4g_24nodes,244,Polynominal  2,187.11667131478376,13.679059591754974
2,archea1.4g_24nodes,244,Polynominal  3,186.68970009144581,13.663443932312447
3,archea1.4g_24nodes,244,Polynominal_curve  1,245.35452514916915,15.66379663903899
4,archea1.4g_24nodes,244,Polynominal_curve  2,187.1166713147837,13.679059591754973
5,archea1.4g_24nodes,244,Polynominal_curve  3,186.68970009144581,13.663443932312447
0,archea1.4g_24nodes,244,Log_Polynominal  1,1.3808958964054354,1.764902578770371
1,archea1.4g_24nodes,244,Log_Polynominal  2,1.2794966777921097,1.642885599306004
2,archea1.4g_24nodes,244,Log_Polynominal  3,1.2375729403916356,1.5867438809963883
3,archea1.4g_24nodes,244,Log_curve  1,inf,4.065435757669622e+17
4,archea1.4g_24nodes,244,Log_curve  2,inf,547958106915831.06
5,archea1.4g_24nodes,244,Log_curve  3,inf,393384416005475.94
0,archea1.4g_24nodes,244,Smoothing Spline,2.9772042655052977,1.7254576973966351
0,archea1.4g_24nodes,244,Univariatn Spline smoothing approximation 1 with degree  1 ,245.35452514916915,15.66379663903899
1,archea1.4g_24nodes,244,Univariatn Spline smoothing approximation 1 with degree  2 ,187.11667131478373,13.679059591754973
2,archea1.4g_24nodes,244,Univariatn Spline smoothing approximation 1 with degree  3 ,186.6897000914458,13.663443932312445
3,archea1.4g_24nodes,244,Univariatn Spline smoothing approximation 2 with degree  1 ,0.6835657923128372,0.8267803773148207
4,archea1.4g_24nodes,244,Univariatn Spline smoothing approximation 2 with degree  2 ,0.6838703027866375,0.8269645112014405
5,archea1.4g_24nodes,244,Univariatn Spline smoothing approximation 2 with degree  3 ,0.6837609297978868,0.8268983793658606
0,archea1.4g_24nodes,244,Generell Spline approximation smoothing s1 with degree  1 ,0.6835657923128372,0.8267803773148207
1,archea1.4g_24nodes,244,Generell Spline approximation smoothing s1 with degree  2 ,0.6836069027390812,0.8268052386983776
2,archea1.4g_24nodes,244,Generell Spline approximation smoothing s1 with degree  3 ,0.6838360459693832,0.8269437985554903
3,archea1.4g_24nodes,244,Generell Spline approximation smoothing s2 with degree  1 ,245.35452514916915,15.66379663903899
4,archea1.4g_24nodes,244,Generell Spline approximation smoothing s2 with degree  2 ,187.11667131478373,13.679059591754973
5,archea1.4g_24nodes,244,Generell Spline approximation smoothing s2 with degree  3 ,186.6897000914458,13.663443932312445
0,archea1.4g_24nodes,246,Polynominal  1,253.95326115741742,15.93591105514264
1,archea1.4g_24nodes,246,Polynominal  2,252.28506212079543,15.883483941528553
2,archea1.4g_24nodes,246,Polynominal  3,251.53987072266779,15.860008534760244
3,archea1.4g_24nodes,246,Polynominal_curve  1,253.95326115741742,15.93591105514264
4,archea1.4g_24nodes,246,Polynominal_curve  2,252.28506212079543,15.883483941528553
5,archea1.4g_24nodes,246,Polynominal_curve  3,251.53987072266779,15.860008534760244
0,archea1.4g_24nodes,246,Log_Polynominal  1,1.271662625025541,1.6326912711296304
1,archea1.4g_24nodes,246,Log_Polynominal  2,1.2643423117653794,1.623047843221088
2,archea1.4g_24nodes,246,Log_Polynominal  3,1.259110592675662,1.616083817286034
3,archea1.4g_24nodes,246,Log_curve  1,inf,3.027045423536442e+19
4,archea1.4g_24nodes,246,Log_curve  2,inf,2.032359612103775e+19
5,archea1.4g_24nodes,246,Log_curve  3,inf,5.002682147180396e+19
0,archea1.4g_24nodes,246,Smoothing Spline,206.42339725577287,14.367442265614741
0,archea1.4g_24nodes,246,Univariatn Spline smoothing approximation 1 with degree  1 ,253.9532611574174,15.93591105514264
1,archea1.4g_24nodes,246,Univariatn Spline smoothing approximation 1 with degree  2 ,252.2850621207955,15.883483941528555
2,archea1.4g_24nodes,246,Univariatn Spline smoothing approximation 1 with degree  3 ,251.53987072266784,15.860008534760246
3,archea1.4g_24nodes,246,Univariatn Spline smoothing approximation 2 with degree  1 ,0.5285726461811954,0.7270300173866244
4,archea1.4g_24nodes,246,Univariatn Spline smoothing approximation 2 with degree  2 ,0.5286023593969645,0.7270504517548727
5,archea1.4g_24nodes,246,Univariatn Spline smoothing approximation 2 with degree  3 ,0.5286000760165335,0.7270488814492004
0,archea1.4g_24nodes,246,Generell Spline approximation smoothing s1 with degree  1 ,0.5285726461811954,0.7270300173866244
1,archea1.4g_24nodes,246,Generell Spline approximation smoothing s1 with degree  2 ,0.5286023593969645,0.7270504517548727
2,archea1.4g_24nodes,246,Generell Spline approximation smoothing s1 with degree  3 ,0.5286000760165335,0.7270488814492004
3,archea1.4g_24nodes,246,Generell Spline approximation smoothing s2 with degree  1 ,253.9532611574174,15.93591105514264
4,archea1.4g_24nodes,246,Generell Spline approximation smoothing s2 with degree  2 ,252.2850621207955,15.883483941528555
5,archea1.4g_24nodes,246,Generell Spline approximation smoothing s2 with degree  3 ,251.53987072266784,15.860008534760246
0,archea1.4g_24nodes,247,Polynominal  1,276.28705332511396,16.62188477054013
1,archea1.4g_24nodes,247,Polynominal  2,265.7031228654117,16.300402536913364
2,archea1.4g_24nodes,247,Polynominal  3,201.48308607131773,14.194473786347901
3,archea1.4g_24nodes,247,Polynominal_curve  1,276.28705332511396,16.62188477054013
4,archea1.4g_24nodes,247,Polynominal_curve  2,265.7031228654117,16.300402536913364
5,archea1.4g_24nodes,247,Polynominal_curve  3,201.48308607131773,14.194473786347901
0,archea1.4g_24nodes,247,Log_Polynominal  1,1.3412715804499362,1.7192108776212272
1,archea1.4g_24nodes,247,Log_Polynominal  2,1.2119130914274026,1.550234806811542
2,archea1.4g_24nodes,247,Log_Polynominal  3,1.1551502411786103,1.461958237465304
3,archea1.4g_24nodes,247,Log_curve  1,inf,1.1103802771346829e+40
4,archea1.4g_24nodes,247,Log_curve  2,inf,4.641884308746249e+35
5,archea1.4g_24nodes,247,Log_curve  3,inf,4.9475707523916494e+35
0,archea1.4g_24nodes,247,Smoothing Spline,6.919033042832616,2.630405490192076
0,archea1.4g_24nodes,247,Univariatn Spline smoothing approximation 1 with degree  1 ,276.28705332511385,16.621884770540127
1,archea1.4g_24nodes,247,Univariatn Spline smoothing approximation 1 with degree  2 ,265.70312286541173,16.300402536913367
2,archea1.4g_24nodes,247,Univariatn Spline smoothing approximation 1 with degree  3 ,201.4830860713177,14.194473786347901
3,archea1.4g_24nodes,247,Univariatn Spline smoothing approximation 2 with degree  1 ,0.6666652485382948,0.816495712504539
4,archea1.4g_24nodes,247,Univariatn Spline smoothing approximation 2 with degree  2 ,0.6665769771469501,0.8164416556906868
5,archea1.4g_24nodes,247,Univariatn Spline smoothing approximation 2 with degree  3 ,0.6665850350984692,0.8164465904751328
0,archea1.4g_24nodes,247,Generell Spline approximation smoothing s1 with degree  1 ,0.6667178971884522,0.8165279524844524
1,archea1.4g_24nodes,247,Generell Spline approximation smoothing s1 with degree  2 ,0.6665769771469501,0.8164416556906868
2,archea1.4g_24nodes,247,Generell Spline approximation smoothing s1 with degree  3 ,0.6664567823115699,0.8163680434164299
3,archea1.4g_24nodes,247,Generell Spline approximation smoothing s2 with degree  1 ,276.28705332511385,16.621884770540127
4,archea1.4g_24nodes,247,Generell Spline approximation smoothing s2 with degree  2 ,265.70312286541173,16.300402536913367
5,archea1.4g_24nodes,247,Generell Spline approximation smoothing s2 with degree  3 ,201.4830860713177,14.194473786347901
0,archea1.4g_24nodes,248,Polynominal  1,1482.0634864045333,38.497577669309706
1,archea1.4g_24nodes,248,Polynominal  2,1156.096701118212,34.00142204552939
2,archea1.4g_24nodes,248,Polynominal  3,973.0557708700877,31.193841874159837
3,archea1.4g_24nodes,248,Polynominal_curve  1,1482.0634864045333,38.497577669309706
4,archea1.4g_24nodes,248,Polynominal_curve  2,1156.096701118212,34.00142204552939
5,archea1.4g_24nodes,248,Polynominal_curve  3,973.0557708700877,31.193841874159837
0,archea1.4g_24nodes,248,Log_Polynominal  1,1.508456800255732,1.898683548393678
1,archea1.4g_24nodes,248,Log_Polynominal  2,1.405936079465872,1.7926553889454937
2,archea1.4g_24nodes,248,Log_Polynominal  3,1.3010596338742004,1.6703109071203757
3,archea1.4g_24nodes,248,Log_curve  1,inf,4.1602345381809786e+55
4,archea1.4g_24nodes,248,Log_curve  2,inf,2.6008990259470615e+46
5,archea1.4g_24nodes,248,Log_curve  3,inf,1.8696201914095082e+53
0,archea1.4g_24nodes,248,Smoothing Spline,421.51116777095143,20.530737146311903
0,archea1.4g_24nodes,248,Univariatn Spline smoothing approximation 1 with degree  1 ,1482.0634864045333,38.497577669309706
1,archea1.4g_24nodes,248,Univariatn Spline smoothing approximation 1 with degree  2 ,1156.096701118212,34.00142204552939
2,archea1.4g_24nodes,248,Univariatn Spline smoothing approximation 1 with degree  3 ,973.0557708700879,31.19384187415984
3,archea1.4g_24nodes,248,Univariatn Spline smoothing approximation 2 with degree  1 ,0.666542285242654,0.8164204096191214
4,archea1.4g_24nodes,248,Univariatn Spline smoothing approximation 2 with degree  2 ,0.6667570509171464,0.8165519278754698
5,archea1.4g_24nodes,248,Univariatn Spline smoothing approximation 2 with degree  3 ,0.6666265565630732,0.8164720182364325
0,archea1.4g_24nodes,248,Generell Spline approximation smoothing s1 with degree  1 ,0.6668177680690806,0.8165891060191046
1,archea1.4g_24nodes,248,Generell Spline approximation smoothing s1 with degree  2 ,0.6667570509171464,0.8165519278754698
2,archea1.4g_24nodes,248,Generell Spline approximation smoothing s1 with degree  3 ,0.666313040117808,0.8162800010522174
3,archea1.4g_24nodes,248,Generell Spline approximation smoothing s2 with degree  1 ,1482.0634864045333,38.497577669309706
4,archea1.4g_24nodes,248,Generell Spline approximation smoothing s2 with degree  2 ,1156.096701118212,34.00142204552939
5,archea1.4g_24nodes,248,Generell Spline approximation smoothing s2 with degree  3 ,973.0557708700879,31.19384187415984
