1177 , 2,3M , GCF_013267755.1_ASM1326775v1_genomic.fna
1178 , 5,5M , GCF_013267775.1_ASM1326777v1_genomic.fna
1179 , 5,2M , GCF_013267795.1_ASM1326779v1_genomic.fna
1180 , 5,2M , GCF_013267815.1_ASM1326781v1_genomic.fna
1181 , 2,2M , GCF_013267835.1_ASM1326783v1_genomic.fna
1182 , 5,3M , GCF_013282195.1_ASM1328219v1_genomic.fna
1183 , 3,5M , GCF_013282215.1_ASM1328221v1_genomic.fna
1184 , 6,3M , GCF_013282235.1_ASM1328223v1_genomic.fna
1185 , 6,4M , GCF_013282255.1_ASM1328225v1_genomic.fna
1186 , 5,4M , GCF_013282275.1_ASM1328227v1_genomic.fna
1187 , 5,4M , GCF_013282295.1_ASM1328229v1_genomic.fna
1188 , 5,4M , GCF_013282315.1_ASM1328231v1_genomic.fna
1189 , 5,2M , GCF_013282335.1_ASM1328233v1_genomic.fna
1190 , 5,2M , GCF_013282355.1_ASM1328235v1_genomic.fna
1191 , 2,6M , GCF_013282625.1_ASM1328262v1_genomic.fna
1192 , 4,5M , GCF_013282725.1_ASM1328272v1_genomic.fna
1193 , 5,0M , GCF_013282765.1_ASM1328276v1_genomic.fna
1194 , 4,7M , GCF_013282785.1_ASM1328278v1_genomic.fna
1195 , 3,8M , GCF_013282805.1_ASM1328280v1_genomic.fna
1196 , 3,5M , GCF_013283835.1_ASM1328383v1_genomic.fna
1197 , 1,4M , GCF_013283855.1_ASM1328385v1_genomic.fna
1198 , 5,9M , GCF_013283875.1_ASM1328387v1_genomic.fna
1199 , 6,1M , GCF_013283895.1_ASM1328389v1_genomic.fna
1200 , 3,8M , GCF_013283915.1_ASM1328391v1_genomic.fna
1201 , 5,2M , GCF_013283935.1_ASM1328393v1_genomic.fna
1202 , 4,0M , GCF_013283955.1_ASM1328395v1_genomic.fna
1203 , 5,7M , GCF_013284015.3_ASM1328401v3_genomic.fna
1204 , 4,4M , GCF_013284035.1_ASM1328403v1_genomic.fna
1205 , 3,4M , GCF_013284055.1_ASM1328405v1_genomic.fna
1206 , 6,5M , GCF_013284245.2_ASM1328424v2_genomic.fna
1207 , 6,1M , GCF_013284375.2_ASM1328437v2_genomic.fna
1208 , 5,6M , GCF_013284455.2_ASM1328445v2_genomic.fna
1209 , 5,6M , GCF_013284505.2_ASM1328450v2_genomic.fna
1210 , 3,8M , GCF_013284785.2_ASM1328478v2_genomic.fna
1211 , 3,8M , GCF_013285085.2_ASM1328508v2_genomic.fna
1212 , 2,5M , GCF_013285285.1_ASM1328528v1_genomic.fna
1213 , 5,6M , GCF_013285305.1_ASM1328530v1_genomic.fna
1214 , 4,0M , GCF_013285325.1_ASM1328532v1_genomic.fna
1215 , 5,2M , GCF_013285525.1_ASM1328552v1_genomic.fna
1216 , 5,5M , GCF_013305245.1_ASM1330524v1_genomic.fna
1217 , 3,2M , GCF_013305265.1_ASM1330526v1_genomic.fna
1218 , 1,2M , GCF_013305285.1_ASM1330528v1_genomic.fna
1219 , 5,6M , GCF_013305305.1_ASM1330530v1_genomic.fna
1220 , 5,7M , GCF_013305325.1_ASM1330532v1_genomic.fna
1221 , 4,0M , GCF_013305465.1_ASM1330546v1_genomic.fna
1222 , 6,0M , GCF_013305625.1_ASM1330562v1_genomic.fna
1223 , 6,7M , GCF_013305645.2_ASM1330564v2_genomic.fna
1224 , 5,5M , GCF_013305665.1_ASM1330566v1_genomic.fna
1225 , 5,8M , GCF_013305685.1_ASM1330568v1_genomic.fna
1226 , 4,9M , GCF_013305705.1_ASM1330570v1_genomic.fna
1227 , 2,1M , GCF_013305725.1_ASM1330572v1_genomic.fna
1228 , 6,1M , GCF_013305765.1_ASM1330576v1_genomic.fna
1229 , 6,1M , GCF_013305815.1_ASM1330581v1_genomic.fna
1230 , 6,1M , GCF_013305845.1_ASM1330584v1_genomic.fna
1231 , 2,7M , GCF_013305885.1_ASM1330588v1_genomic.fna
1232 , 2,8M , GCF_013305905.1_ASM1330590v1_genomic.fna
1233 , 2,8M , GCF_013305955.1_ASM1330595v1_genomic.fna
1234 , 5,7M , GCF_013306015.1_ASM1330601v1_genomic.fna
1235 , 5,9M , GCF_013306095.1_ASM1330609v1_genomic.fna
1236 , 5,9M , GCF_013306155.1_ASM1330615v1_genomic.fna
1237 , 5,9M , GCF_013306205.1_ASM1330620v1_genomic.fna
1238 , 5,5M , GCF_013306235.1_ASM1330623v1_genomic.fna
1239 , 5,5M , GCF_013306255.1_ASM1330625v1_genomic.fna
1240 , 5,5M , GCF_013306275.1_ASM1330627v1_genomic.fna
1241 , 5,5M , GCF_013306295.1_ASM1330629v1_genomic.fna
1242 , 5,7M , GCF_013306315.1_ASM1330631v1_genomic.fna
1243 , 5,7M , GCF_013306335.1_ASM1330633v1_genomic.fna
1244 , 5,7M , GCF_013306355.1_ASM1330635v1_genomic.fna
1245 , 5,6M , GCF_013306375.1_ASM1330637v1_genomic.fna
1246 , 5,6M , GCF_013306395.1_ASM1330639v1_genomic.fna
1247 , 5,6M , GCF_013306415.1_ASM1330641v1_genomic.fna
1248 , 5,6M , GCF_013306435.1_ASM1330643v1_genomic.fna
1249 , 5,6M , GCF_013306455.1_ASM1330645v1_genomic.fna
1250 , 5,6M , GCF_013306475.1_ASM1330647v1_genomic.fna
1251 , 5,9M , GCF_013306495.1_ASM1330649v1_genomic.fna
1252 , 5,9M , GCF_013306515.1_ASM1330651v1_genomic.fna
1253 , 5,9M , GCF_013306545.1_ASM1330654v1_genomic.fna
1254 , 5,9M , GCF_013306575.1_ASM1330657v1_genomic.fna
1255 , 5,8M , GCF_013306655.1_ASM1330665v1_genomic.fna
1256 , 5,8M , GCF_013306745.1_ASM1330674v1_genomic.fna
1257 , 5,9M , GCF_013306765.1_ASM1330676v1_genomic.fna
1258 , 5,9M , GCF_013306785.1_ASM1330678v1_genomic.fna
1259 , 5,9M , GCF_013306805.1_ASM1330680v1_genomic.fna
1260 , 5,9M , GCF_013306825.1_ASM1330682v1_genomic.fna
1261 , 5,5M , GCF_013306845.1_ASM1330684v1_genomic.fna
1262 , 5,5M , GCF_013306875.1_ASM1330687v1_genomic.fna
1263 , 5,7M , GCF_013306915.1_ASM1330691v1_genomic.fna
1264 , 5,7M , GCF_013306935.1_ASM1330693v1_genomic.fna
1265 , 5,6M , GCF_013306955.1_ASM1330695v1_genomic.fna
1266 , 1,9M , GCF_013306985.1_ASM1330698v1_genomic.fna
1267 , 2,9M , GCF_013307005.2_ASM1330700v2_genomic.fna
1268 , 2,9M , GCF_013307025.1_ASM1330702v1_genomic.fna
1269 , 2,9M , GCF_013307065.1_ASM1330706v1_genomic.fna
1270 , 2,8M , GCF_013307085.1_ASM1330708v1_genomic.fna
1271 , 3,7M , GCF_013307105.1_ASM1330710v1_genomic.fna
1272 , 3,0M , GCF_013307125.1_ASM1330712v1_genomic.fna
1273 , 6,6M , GCF_013307145.1_ASM1330714v1_genomic.fna
1274 , 6,7M , GCF_013307165.1_ASM1330716v1_genomic.fna
1275 , 1,8M , GCF_013307185.1_ASM1330718v1_genomic.fna
1276 , 2,0M , GCF_013307225.1_ASM1330722v1_genomic.fna
1277 , 2,1M , GCF_013307245.1_ASM1330724v1_genomic.fna
1278 , 1,8M , GCF_013307265.1_ASM1330726v1_genomic.fna
1279 , 1,8M , GCF_013307285.1_ASM1330728v1_genomic.fna
1280 , 6,0M , GCF_013307435.2_ASM1330743v2_genomic.fna
1281 , 5,0M , GCF_013315675.1_ASM1331567v1_genomic.fna
1282 , 5,3M , GCF_013315695.1_ASM1331569v1_genomic.fna
1283 , 5,2M , GCF_013315715.1_ASM1331571v1_genomic.fna
1284 , 5,0M , GCF_013315735.1_ASM1331573v1_genomic.fna
1285 , 4,8M , GCF_013315755.1_ASM1331575v1_genomic.fna
1286 , 2,0M , GCF_013315815.1_ASM1331581v1_genomic.fna
1287 , 4,7M , GCF_013315975.1_ASM1331597v1_genomic.fna
1288 , 5,1M , GCF_013315995.1_ASM1331599v1_genomic.fna
1289 , 5,0M , GCF_013317085.1_ASM1331708v1_genomic.fna
1290 , 8,3M , GCF_013317105.1_ASM1331710v1_genomic.fna
1291 , 2,5M , GCF_013317125.1_ASM1331712v1_genomic.fna
1292 , 3,9M , GCF_013328835.1_ASM1332883v1_genomic.fna
1293 , 4,8M , GCF_013328855.1_ASM1332885v1_genomic.fna
1294 , 5,2M , GCF_013331815.1_ASM1333181v1_genomic.fna
1295 , 4,8M , GCF_013334125.1_ASM1333412v1_genomic.fna
1296 , 4,8M , GCF_013334145.1_ASM1333414v1_genomic.fna
1297 , 4,8M , GCF_013334185.1_ASM1333418v1_genomic.fna
1298 , 3,7M , GCF_013334205.1_ASM1333420v1_genomic.fna
1299 , 1,9M , GCF_013340725.1_ASM1334072v1_genomic.fna
1300 , 6,0M , GCF_013340745.1_ASM1334074v1_genomic.fna
1301 , 5,3M , GCF_013340785.1_ASM1334078v1_genomic.fna
1302 , 5,4M , GCF_013340805.1_ASM1334080v1_genomic.fna
1303 , 4,7M , GCF_013340825.1_ASM1334082v1_genomic.fna
1304 , 2,5M , GCF_013340845.1_ASM1334084v1_genomic.fna
1305 , 3,9M , GCF_013341255.1_ASM1334125v1_genomic.fna
1306 , 3,2M , GCF_013341275.1_ASM1334127v1_genomic.fna
1307 , 6,2M , GCF_013341295.1_ASM1334129v1_genomic.fna
1308 , 6,6M , GCF_013341315.1_ASM1334131v1_genomic.fna
1309 , 2,6M , GCF_013341395.1_ASM1334139v1_genomic.fna
1310 , 2,6M , GCF_013341415.1_ASM1334141v1_genomic.fna
1311 , 2,6M , GCF_013341435.1_ASM1334143v1_genomic.fna
1312 , 2,6M , GCF_013341455.1_ASM1334145v1_genomic.fna
1313 , 4,8M , GCF_013342925.1_ASM1334292v1_genomic.fna
1314 , 2,0M , GCF_013342945.1_ASM1334294v1_genomic.fna
1315 , 1,2M , GCF_013342985.1_ASM1334298v1_genomic.fna
1316 , 3,4M , GCF_013343005.1_ASM1334300v1_genomic.fna
1317 , 2,7M , GCF_013343055.1_ASM1334305v1_genomic.fna
1318 , 5,2M , GCF_013343075.1_ASM1334307v1_genomic.fna
1319 , 6,6M , GCF_013343095.1_ASM1334309v1_genomic.fna
1320 , 2,3M , GCF_013343115.1_ASM1334311v1_genomic.fna
1321 , 6,6M , GCF_013343135.1_ASM1334313v1_genomic.fna
1322 , 6,2M , GCF_013343155.1_ASM1334315v1_genomic.fna
1323 , 2,8M , GCF_013343175.2_ASM1334317v2_genomic.fna
1324 , 2,8M , GCF_013343195.2_ASM1334319v3_genomic.fna
1325 , 3,6M , GCF_013343215.1_ASM1334321v1_genomic.fna
1326 , 7,7M , GCF_013343235.1_ASM1334323v1_genomic.fna
1327 , 4,2M , GCF_013343255.1_ASM1334325v1_genomic.fna
1328 , 6,4M , GCF_013343315.1_ASM1334331v1_genomic.fna
1329 , 6,6M , GCF_013343335.1_ASM1334333v1_genomic.fna
1330 , 6,2M , GCF_013343355.1_ASM1334335v1_genomic.fna
1331 , 6,3M , GCF_013343375.1_ASM1334337v1_genomic.fna
1332 , 6,5M , GCF_013343395.1_ASM1334339v1_genomic.fna
1333 , 5,9M , GCF_013343415.1_ASM1334341v1_genomic.fna
1334 , 5,9M , GCF_013343435.1_ASM1334343v1_genomic.fna
1335 , 6,1M , GCF_013343455.1_ASM1334345v1_genomic.fna
1336 , 6,2M , GCF_013343475.1_ASM1334347v1_genomic.fna
1337 , 6,3M , GCF_013343495.1_ASM1334349v1_genomic.fna
1338 , 6,7M , GCF_013343515.1_ASM1334351v1_genomic.fna
1339 , 6,2M , GCF_013343535.1_ASM1334353v1_genomic.fna
1340 , 6,1M , GCF_013343555.1_ASM1334355v1_genomic.fna
1341 , 6,4M , GCF_013343575.1_ASM1334357v1_genomic.fna
1342 , 5,5M , GCF_013343595.1_ASM1334359v1_genomic.fna
1343 , 5,5M , GCF_013343615.1_ASM1334361v1_genomic.fna
1344 , 5,5M , GCF_013343635.1_ASM1334363v1_genomic.fna
1345 , 3,0M , GCF_013344605.1_ASM1334460v1_genomic.fna
1346 , 2,9M , GCF_013344625.1_ASM1334462v1_genomic.fna
1347 , 2,9M , GCF_013344645.1_ASM1334464v1_genomic.fna
1348 , 2,6M , GCF_013344665.1_ASM1334466v1_genomic.fna
1349 , 4,5M , GCF_013344685.1_ASM1334468v1_genomic.fna
1350 , 4,2M , GCF_013347105.1_ASM1334710v1_genomic.fna
1351 , 4,8M , GCF_013347125.1_ASM1334712v1_genomic.fna
1352 , 5,6M , GCF_013347205.1_ASM1334720v1_genomic.fna
1353 , 6,6M , GCF_013347245.1_ASM1334724v1_genomic.fna
1354 , 6,9M , GCF_013347265.1_ASM1334726v1_genomic.fna
1355 , 6,6M , GCF_013347285.1_ASM1334728v1_genomic.fna
1356 , 6,2M , GCF_013347305.1_ASM1334730v1_genomic.fna
1357 , 5,6M , GCF_013347325.1_ASM1334732v1_genomic.fna
1358 , 6,5M , GCF_013347965.1_ASM1334796v1_genomic.fna
1359 , 3,7M , GCF_013348005.1_ASM1334800v1_genomic.fna
1360 , 3,1M , GCF_013348685.1_ASM1334868v1_genomic.fna
1361 , 3,8M , GCF_013348705.1_ASM1334870v1_genomic.fna
1362 , 953K , GCF_013348745.1_ASM1334874v1_genomic.fna
1363 , 5,6M , GCF_013348805.1_ASM1334880v1_genomic.fna
1364 , 2,1M , GCF_013348825.1_ASM1334882v1_genomic.fna
1365 , 5,0M , GCF_013348865.1_ASM1334886v1_genomic.fna
1366 , 5,7M , GCF_013348885.1_ASM1334888v1_genomic.fna
1367 , 5,7M , GCF_013348905.1_ASM1334890v1_genomic.fna
1368 , 5,7M , GCF_013348925.1_ASM1334892v1_genomic.fna
1369 , 5,7M , GCF_013348945.1_ASM1334894v1_genomic.fna
1370 , 5,7M , GCF_013348965.1_ASM1334896v1_genomic.fna
1371 , 5,7M , GCF_013348985.1_ASM1334898v1_genomic.fna
1372 , 5,7M , GCF_013349005.1_ASM1334900v1_genomic.fna
1373 , 5,7M , GCF_013349025.1_ASM1334902v1_genomic.fna
1374 , 5,7M , GCF_013349045.1_ASM1334904v1_genomic.fna
1375 , 5,7M , GCF_013349065.1_ASM1334906v1_genomic.fna
1376 , 5,7M , GCF_013349085.1_ASM1334908v1_genomic.fna
1377 , 5,1M , GCF_013357345.1_ASM1335734v1_genomic.fna
1378 , 5,6M , GCF_013357365.1_ASM1335736v1_genomic.fna
1379 , 4,7M , GCF_013357385.1_ASM1335738v1_genomic.fna
1380 , 4,0M , GCF_013357405.1_ASM1335740v1_genomic.fna
1381 , 4,0M , GCF_013357425.1_ASM1335742v1_genomic.fna
1382 , 3,9M , GCF_013357445.1_ASM1335744v1_genomic.fna
1383 , 3,9M , GCF_013357465.1_ASM1335746v1_genomic.fna
1384 , 3,9M , GCF_013357485.1_ASM1335748v1_genomic.fna
1385 , 4,0M , GCF_013357505.1_ASM1335750v1_genomic.fna
1386 , 4,0M , GCF_013357525.1_ASM1335752v1_genomic.fna
1387 , 4,0M , GCF_013357545.1_ASM1335754v1_genomic.fna
1388 , 3,8M , GCF_013357565.1_ASM1335756v1_genomic.fna
1389 , 4,1M , GCF_013357585.1_ASM1335758v1_genomic.fna
1390 , 4,0M , GCF_013357605.1_ASM1335760v1_genomic.fna
1391 , 4,0M , GCF_013357625.1_ASM1335762v1_genomic.fna
1392 , 3,9M , GCF_013357645.1_ASM1335764v1_genomic.fna
1393 , 3,9M , GCF_013357665.1_ASM1335766v1_genomic.fna
1394 , 3,9M , GCF_013357685.1_ASM1335768v1_genomic.fna
1395 , 4,0M , GCF_013357725.1_ASM1335772v1_genomic.fna
1396 , 4,1M , GCF_013357745.1_ASM1335774v1_genomic.fna
1397 , 4,0M , GCF_013357765.1_ASM1335776v1_genomic.fna
1398 , 4,4M , GCF_013357785.1_ASM1335778v1_genomic.fna
1399 , 4,4M , GCF_013357805.1_ASM1335780v1_genomic.fna
1400 , 4,2M , GCF_013357825.1_ASM1335782v1_genomic.fna
1401 , 4,2M , GCF_013357845.1_ASM1335784v1_genomic.fna
1402 , 4,1M , GCF_013357865.1_ASM1335786v1_genomic.fna
1403 , 4,1M , GCF_013357885.1_ASM1335788v1_genomic.fna
1404 , 2,7M , GCF_013358365.1_ASM1335836v1_genomic.fna
1405 , 3,9M , GCF_013358405.1_ASM1335840v1_genomic.fna
1406 , 4,6M , GCF_013358425.1_ASM1335842v1_genomic.fna
1407 , 4,1M , GCF_013358795.1_ASM1335879v1_genomic.fna
1408 , 4,9M , GCF_013363755.1_ASM1336375v1_genomic.fna
1409 , 2,7M , GCF_013363895.1_ASM1336389v1_genomic.fna
1410 , 2,1M , GCF_013363915.1_ASM1336391v1_genomic.fna
1411 , 6,6M , GCF_013363935.1_ASM1336393v1_genomic.fna
1412 , 11M , GCF_013364075.1_ASM1336407v1_genomic.fna
1413 , 5,7M , GCF_013364095.1_ASM1336409v1_genomic.fna
1414 , 4,4M , GCF_013364115.1_ASM1336411v1_genomic.fna
1415 , 5,1M , GCF_013364135.1_ASM1336413v1_genomic.fna
1416 , 9,5M , GCF_013364155.1_ASM1336415v1_genomic.fna
1417 , 7,5M , GCF_013364175.1_ASM1336417v1_genomic.fna
1418 , 7,7M , GCF_013364195.1_ASM1336419v1_genomic.fna
1419 , 7,1M , GCF_013364215.1_ASM1336421v1_genomic.fna
1420 , 8,2M , GCF_013364235.1_ASM1336423v1_genomic.fna
1421 , 9,2M , GCF_013364275.1_ASM1336427v1_genomic.fna
1422 , 8,2M , GCF_013364315.1_ASM1336431v1_genomic.fna
1423 , 8,8M , GCF_013364335.1_ASM1336433v1_genomic.fna
1424 , 4,4M , GCF_013364355.1_ASM1336435v1_genomic.fna
1425 , 8,1M , GCF_013364375.1_ASM1336437v1_genomic.fna
1426 , 1,1M , GCF_013365435.1_ASM1336543v1_genomic.fna
1427 , 910K , GCF_013365455.1_ASM1336545v1_genomic.fna
1428 , 855K , GCF_013365475.1_ASM1336547v1_genomic.fna
1429 , 854K , GCF_013365495.1_ASM1336549v1_genomic.fna
1430 , 5,4M , GCF_013365515.1_ASM1336551v1_genomic.fna
1431 , 5,3M , GCF_013365535.1_ASM1336553v1_genomic.fna
1432 , 3,3M , GCF_013367715.1_ASM1336771v1_genomic.fna
1433 , 4,8M , GCF_013367735.1_ASM1336773v1_genomic.fna
1434 , 3,8M , GCF_013367755.1_ASM1336775v1_genomic.fna
1435 , 4,5M , GCF_013367775.1_ASM1336777v1_genomic.fna
1436 , 772K , GCF_013367855.1_ASM1336785v1_genomic.fna
1437 , 689K , GCF_013367895.1_ASM1336789v1_genomic.fna
1438 , 705K , GCF_013367915.1_ASM1336791v1_genomic.fna
1439 , 710K , GCF_013367935.1_ASM1336793v1_genomic.fna
1440 , 693K , GCF_013367955.1_ASM1336795v1_genomic.fna
1441 , 666K , GCF_013367975.1_ASM1336797v1_genomic.fna
1442 , 674K , GCF_013367995.1_ASM1336799v1_genomic.fna
1443 , 743K , GCF_013368015.1_ASM1336801v1_genomic.fna
1444 , 709K , GCF_013368035.1_ASM1336803v1_genomic.fna
1445 , 5,5M , GCF_013368735.1_ASM1336873v1_genomic.fna
1446 , 4,0M , GCF_013368775.1_ASM1336877v1_genomic.fna
1447 , 674K , GCF_013371665.1_ASM1337166v1_genomic.fna
1448 , 5,1M , GCF_013371685.1_ASM1337168v1_genomic.fna
1449 , 5,2M , GCF_013371705.1_ASM1337170v1_genomic.fna
1450 , 5,2M , GCF_013371725.1_ASM1337172v1_genomic.fna
1451 , 5,0M , GCF_013371745.1_ASM1337174v1_genomic.fna
1452 , 6,2M , GCF_013372045.1_ASM1337204v1_genomic.fna
1453 , 6,6M , GCF_013372065.1_ASM1337206v1_genomic.fna
1454 , 3,9M , GCF_013372085.1_ASM1337208v1_genomic.fna
1455 , 1,6M , GCF_013372105.1_ASM1337210v1_genomic.fna
1456 , 2,0M , GCF_013372125.1_ASM1337212v1_genomic.fna
1457 , 1,7M , GCF_013372145.1_ASM1337214v1_genomic.fna
1458 , 1,8M , GCF_013372165.1_ASM1337216v1_genomic.fna
1459 , 1,5M , GCF_013372185.1_ASM1337218v1_genomic.fna
1460 , 1,8M , GCF_013372205.1_ASM1337220v1_genomic.fna
1461 , 1,8M , GCF_013372225.1_ASM1337222v1_genomic.fna
1462 , 1,6M , GCF_013372245.1_ASM1337224v1_genomic.fna
1463 , 2,3M , GCF_013372265.1_ASM1337226v1_genomic.fna
1464 , 4,0M , GCF_013372285.1_ASM1337228v1_genomic.fna
1465 , 5,1M , GCF_013372305.1_ASM1337230v1_genomic.fna
1466 , 5,1M , GCF_013372325.1_ASM1337232v1_genomic.fna
1467 , 4,7M , GCF_013372345.1_ASM1337234v1_genomic.fna
1468 , 4,8M , GCF_013372365.1_ASM1337236v1_genomic.fna
1469 , 5,0M , GCF_013372385.1_ASM1337238v1_genomic.fna
1470 , 5,0M , GCF_013372405.1_ASM1337240v1_genomic.fna
1471 , 5,1M , GCF_013372425.1_ASM1337242v1_genomic.fna
1472 , 3,9M , GCF_013373365.1_ASM1337336v1_genomic.fna
1473 , 2,4M , GCF_013373555.1_ASM1337355v1_genomic.fna
1474 , 11M , GCF_013373785.3_ASM1337378v3_genomic.fna
1475 , 8,9M , GCF_013373795.3_ASM1337379v3_genomic.fna
1476 , 3,6M , GCF_013374095.1_ASM1337409v1_genomic.fna
1477 , 3,9M , GCF_013374115.1_ASM1337411v1_genomic.fna
1478 , 1,8M , GCF_013374155.1_ASM1337415v1_genomic.fna
1479 , 1,7M , GCF_013374175.1_ASM1337417v1_genomic.fna
1480 , 1,7M , GCF_013374195.1_ASM1337419v1_genomic.fna
1481 , 1,7M , GCF_013374215.1_ASM1337421v1_genomic.fna
1482 , 5,0M , GCF_013374235.2_ASM1337423v2_genomic.fna
1483 , 4,8M , GCF_013374255.1_ASM1337425v1_genomic.fna
1484 , 4,9M , GCF_013374275.1_ASM1337427v1_genomic.fna
1485 , 5,0M , GCF_013374295.2_ASM1337429v2_genomic.fna
1486 , 4,6M , GCF_013374315.1_ASM1337431v1_genomic.fna
1487 , 4,8M , GCF_013374335.1_ASM1337433v1_genomic.fna
1488 , 3,8M , GCF_013374795.1_ASM1337479v1_genomic.fna
1489 , 4,6M , GCF_013374815.1_ASM1337481v1_genomic.fna
1490 , 6,2M , GCF_013374995.1_ASM1337499v1_genomic.fna
1491 , 3,8M , GCF_013375015.1_ASM1337501v1_genomic.fna
1492 , 5,7M , GCF_013375035.1_ASM1337503v1_genomic.fna
1493 , 11M , GCF_013375055.1_ASM1337505v1_genomic.fna
1494 , 5,7M , GCF_013375715.1_ASM1337571v1_genomic.fna
1495 , 5,7M , GCF_013375735.1_ASM1337573v1_genomic.fna
1496 , 4,7M , GCF_013375955.1_ASM1337595v1_genomic.fna
1497 , 4,8M , GCF_013375975.1_ASM1337597v1_genomic.fna
1498 , 4,3M , GCF_013376455.1_ASM1337645v1_genomic.fna
1499 , 4,1M , GCF_013376475.1_ASM1337647v1_genomic.fna
1500 , 4,2M , GCF_013376495.1_ASM1337649v1_genomic.fna
1501 , 4,7M , GCF_013376515.1_ASM1337651v1_genomic.fna
1502 , 5,8M , GCF_013376535.2_ASM1337653v2_genomic.fna
1503 , 5,3M , GCF_013376555.1_ASM1337655v1_genomic.fna
1504 , 5,2M , GCF_013376575.1_ASM1337657v1_genomic.fna
1505 , 5,1M , GCF_013376595.1_ASM1337659v1_genomic.fna
1506 , 6,6M , GCF_013376775.1_ASM1337677v1_genomic.fna
1507 , 6,8M , GCF_013376795.1_ASM1337679v1_genomic.fna
1508 , 5,5M , GCF_013376815.1_ASM1337681v1_genomic.fna
1509 , 4,9M , GCF_013376835.1_ASM1337683v1_genomic.fna
1510 , 3,8M , GCF_013376855.2_ASM1337685v2_genomic.fna
1511 , 4,8M , GCF_013376895.1_ASM1337689v1_genomic.fna
1512 , 4,8M , GCF_013376915.1_ASM1337691v1_genomic.fna
1513 , 4,8M , GCF_013376935.1_ASM1337693v1_genomic.fna
1514 , 4,1M , GCF_013377175.1_ASM1337717v1_genomic.fna
1515 , 2,1M , GCF_013377195.1_ASM1337719v1_genomic.fna
1516 , 2,3M , GCF_013377215.1_ASM1337721v1_genomic.fna
1517 , 2,1M , GCF_013377235.1_ASM1337723v1_genomic.fna
1518 , 2,2M , GCF_013377295.1_ASM1337729v1_genomic.fna
1519 , 4,9M , GCF_013377315.1_ASM1337731v1_genomic.fna
1520 , 4,9M , GCF_013377335.1_ASM1337733v1_genomic.fna
1521 , 4,9M , GCF_013377355.1_ASM1337735v1_genomic.fna
1522 , 5,0M , GCF_013377375.1_ASM1337737v1_genomic.fna
1523 , 2,1M , GCF_013377975.1_ASM1337797v1_genomic.fna
1524 , 2,1M , GCF_013377995.1_ASM1337799v1_genomic.fna
1525 , 2,2M , GCF_013378015.1_ASM1337801v1_genomic.fna
1526 , 5,4M , GCF_013378035.1_ASM1337803v1_genomic.fna
1527 , 2,9M , GCF_013378055.1_ASM1337805v1_genomic.fna
1528 , 3,6M , GCF_013378075.1_ASM1337807v1_genomic.fna
1529 , 8,2M , GCF_013378095.1_ASM1337809v1_genomic.fna
1530 , 3,1M , GCF_013378115.1_ASM1337811v1_genomic.fna
1531 , 3,7M , GCF_013378135.1_ASM1337813v1_genomic.fna
1532 , 5,4M , GCF_013378155.1_ASM1337815v1_genomic.fna
1533 , 5,4M , GCF_013378175.1_ASM1337817v1_genomic.fna
1534 , 5,4M , GCF_013378195.1_ASM1337819v1_genomic.fna
1535 , 5,4M , GCF_013378215.1_ASM1337821v1_genomic.fna
1536 , 5,4M , GCF_013378235.1_ASM1337823v1_genomic.fna
1537 , 5,5M , GCF_013378255.1_ASM1337825v1_genomic.fna
1538 , 5,5M , GCF_013378275.1_ASM1337827v1_genomic.fna
1539 , 5,4M , GCF_013378295.1_ASM1337829v1_genomic.fna
1540 , 5,4M , GCF_013378315.1_ASM1337831v1_genomic.fna
1541 , 2,3M , GCF_013378355.1_ASM1337835v1_genomic.fna
1542 , 5,1M , GCF_013388275.1_ASM1338827v1_genomic.fna
1543 , 1,7M , GCF_013388295.1_ASM1338829v1_genomic.fna
1544 , 4,1M , GCF_013388335.1_ASM1338833v1_genomic.fna
1545 , 4,8M , GCF_013388375.1_ASM1338837v1_genomic.fna
1546 , 3,0M , GCF_013389395.1_ASM1338939v1_genomic.fna
1547 , 4,6M , GCF_013389415.1_ASM1338941v1_genomic.fna
1548 , 5,8M , GCF_013389435.1_ASM1338943v1_genomic.fna
1549 , 3,8M , GCF_013389455.1_ASM1338945v1_genomic.fna
1550 , 1,7M , GCF_013389555.1_ASM1338955v1_genomic.fna
1551 , 1,7M , GCF_013389575.1_ASM1338957v1_genomic.fna
1552 , 3,5M , GCF_013389595.1_ASM1338959v1_genomic.fna
1553 , 5,2M , GCF_013389615.1_ASM1338961v1_genomic.fna
1554 , 5,5M , GCF_013389635.1_ASM1338963v1_genomic.fna
1555 , 3,3M , GCF_013389665.1_ASM1338966v1_genomic.fna
1556 , 4,9M , GCF_013389695.1_ASM1338969v1_genomic.fna
1557 , 2,9M , GCF_013389715.1_ASM1338971v1_genomic.fna
1558 , 7,3M , GCF_013389765.1_ASM1338976v1_genomic.fna
1559 , 5,2M , GCF_013390265.1_ASM1339026v1_genomic.fna
1560 , 8,7M , GCF_013390305.1_ASM1339030v1_genomic.fna
1561 , 2,2M , GCF_013390325.1_ASM1339032v1_genomic.fna
1562 , 1,7M , GCF_013391125.1_ASM1339112v1_genomic.fna
1563 , 2,7M , GCF_013391145.1_ASM1339114v1_genomic.fna
1564 , 2,8M , GCF_013391165.1_ASM1339116v1_genomic.fna
1565 , 2,7M , GCF_013391185.1_ASM1339118v1_genomic.fna
